"Time (CET/CEST)","BZN|PL > BZN|DE-AT-LU Day Ahead [MW]","BZN|PL > BZN|DE-AT-LU Total [MW]","BZN|DE-AT-LU > BZN|PL Day Ahead [MW]","BZN|DE-AT-LU > BZN|PL Total [MW]"
"19.07.2017 03:00 - 19.07.2017 04:00","N/A","0","n/e","0"
"19.07.2017 04:00 - 19.07.2017 05:00","N/A","0","n/e","0"
"19.07.2017 05:00 - 19.07.2017 06:00","N/A","0","n/e","0"
"19.07.2017 06:00 - 19.07.2017 07:00","N/A","198","n/e","0"
"19.07.2017 07:00 - 19.07.2017 08:00","N/A","362","n/e","0"
"19.07.2017 08:00 - 19.07.2017 09:00","N/A","0","n/e","0"
"19.07.2017 09:00 - 19.07.2017 10:00","N/A","0","n/e","0"
"19.07.2017 10:00 - 19.07.2017 11:00","N/A","0","n/e","10"
"19.07.2017 11:00 - 19.07.2017 12:00","N/A","0","n/e","24"
"19.07.2017 12:00 - 19.07.2017 13:00","N/A","0","n/e","40"
"19.07.2017 13:00 - 19.07.2017 14:00","N/A","0","n/e","50"
"19.07.2017 14:00 - 19.07.2017 15:00","N/A","0","n/e","0"
"19.07.2017 15:00 - 19.07.2017 16:00","N/A","0","n/e","0"
"19.07.2017 16:00 - 19.07.2017 17:00","N/A","0","n/e","0"
"19.07.2017 17:00 - 19.07.2017 18:00","N/A","25","n/e","0"
"19.07.2017 18:00 - 19.07.2017 19:00","N/A","195","n/e","0"
"19.07.2017 19:00 - 19.07.2017 20:00","N/A","100","n/e","0"
"19.07.2017 20:00 - 19.07.2017 21:00","N/A","135","n/e","0"
"19.07.2017 21:00 - 19.07.2017 22:00","N/A","132","n/e","0"
"19.07.2017 22:00 - 19.07.2017 23:00","N/A","429","n/e","0"
"19.07.2017 23:00 - 20.07.2017 00:00","N/A","221","n/e","0"
"20.07.2017 00:00 - 20.07.2017 01:00","N/A","34","n/e","30"
"20.07.2017 01:00 - 20.07.2017 02:00","N/A","105","n/e","0"
"20.07.2017 02:00 - 20.07.2017 03:00","N/A","30","n/e","0"
"20.07.2017 03:00 - 20.07.2017 04:00","N/A","30","n/e","0"
"20.07.2017 04:00 - 20.07.2017 05:00","N/A","70","n/e","0"
"20.07.2017 05:00 - 20.07.2017 06:00","N/A","90","n/e","8"
"20.07.2017 06:00 - 20.07.2017 07:00","N/A","600","n/e","0"
"20.07.2017 07:00 - 20.07.2017 08:00","N/A","300","n/e","0"
"20.07.2017 08:00 - 20.07.2017 09:00","N/A","0","n/e","0"
"20.07.2017 09:00 - 20.07.2017 10:00","N/A","0","n/e","0"
"20.07.2017 10:00 - 20.07.2017 11:00","N/A","0","n/e","45"
"20.07.2017 11:00 - 20.07.2017 12:00","N/A","0","n/e","99"
"20.07.2017 12:00 - 20.07.2017 13:00","N/A","0","n/e","130"
"20.07.2017 13:00 - 20.07.2017 14:00","N/A","0","n/e","90"
"20.07.2017 14:00 - 20.07.2017 15:00","N/A","0","n/e","0"
"20.07.2017 15:00 - 20.07.2017 16:00","N/A","0","n/e","60"
"20.07.2017 16:00 - 20.07.2017 17:00","N/A","0","n/e","0"
"20.07.2017 17:00 - 20.07.2017 18:00","N/A","0","n/e","0"
"20.07.2017 18:00 - 20.07.2017 19:00","N/A","0","n/e","0"
"20.07.2017 19:00 - 20.07.2017 20:00","N/A","120","n/e","0"
"20.07.2017 20:00 - 20.07.2017 21:00","N/A","71","n/e","0"
"20.07.2017 21:00 - 20.07.2017 22:00","N/A","0","n/e","0"
"20.07.2017 22:00 - 20.07.2017 23:00","N/A","520","n/e","51"
"20.07.2017 23:00 - 21.07.2017 00:00","N/A","239","n/e","0"
"21.07.2017 00:00 - 21.07.2017 01:00","N/A","123","n/e","0"
"21.07.2017 01:00 - 21.07.2017 02:00","N/A","75","n/e","0"
"21.07.2017 02:00 - 21.07.2017 03:00","N/A","82","n/e","67"
"21.07.2017 03:00 - 21.07.2017 04:00","N/A","16","n/e","86"
"21.07.2017 04:00 - 21.07.2017 05:00","N/A","25","n/e","47"
"21.07.2017 05:00 - 21.07.2017 06:00","N/A","39","n/e","0"
"21.07.2017 06:00 - 21.07.2017 07:00","N/A","277","n/e","0"
"21.07.2017 07:00 - 21.07.2017 08:00","N/A","225","n/e","0"
"21.07.2017 08:00 - 21.07.2017 09:00","N/A","50","n/e","0"
"21.07.2017 09:00 - 21.07.2017 10:00","N/A","0","n/e","0"
"21.07.2017 10:00 - 21.07.2017 11:00","N/A","0","n/e","11"
"21.07.2017 11:00 - 21.07.2017 12:00","N/A","0","n/e","26"
"21.07.2017 12:00 - 21.07.2017 13:00","N/A","0","n/e","26"
"21.07.2017 13:00 - 21.07.2017 14:00","N/A","0","n/e","36"
"21.07.2017 14:00 - 21.07.2017 15:00","N/A","0","n/e","11"
"21.07.2017 15:00 - 21.07.2017 16:00","N/A","0","n/e","0"
"21.07.2017 16:00 - 21.07.2017 17:00","N/A","0","n/e","0"
"21.07.2017 17:00 - 21.07.2017 18:00","N/A","0","n/e","0"
"21.07.2017 18:00 - 21.07.2017 19:00","N/A","0","n/e","0"
"21.07.2017 19:00 - 21.07.2017 20:00","N/A","0","n/e","21"
"21.07.2017 20:00 - 21.07.2017 21:00","N/A","0","n/e","0"
"21.07.2017 21:00 - 21.07.2017 22:00","N/A","0","n/e","0"
"21.07.2017 22:00 - 21.07.2017 23:00","N/A","106","n/e","0"
"21.07.2017 23:00 - 22.07.2017 00:00","N/A","239","n/e","0"
"22.07.2017 00:00 - 22.07.2017 01:00","N/A","65","n/e","25"
"22.07.2017 01:00 - 22.07.2017 02:00","N/A","76","n/e","25"
"22.07.2017 02:00 - 22.07.2017 03:00","N/A","0","n/e","187"
"22.07.2017 03:00 - 22.07.2017 04:00","N/A","0","n/e","200"
"22.07.2017 04:00 - 22.07.2017 05:00","N/A","47","n/e","40"
"22.07.2017 05:00 - 22.07.2017 06:00","N/A","47","n/e","0"
"22.07.2017 06:00 - 22.07.2017 07:00","N/A","0","n/e","310"
"22.07.2017 07:00 - 22.07.2017 08:00","N/A","0","n/e","65"
"22.07.2017 08:00 - 22.07.2017 09:00","N/A","0","n/e","136"
"22.07.2017 09:00 - 22.07.2017 10:00","N/A","0","n/e","55"
"22.07.2017 10:00 - 22.07.2017 11:00","N/A","0","n/e","9"
"22.07.2017 11:00 - 22.07.2017 12:00","N/A","0","n/e","0"
"22.07.2017 12:00 - 22.07.2017 13:00","N/A","0","n/e","39"
"22.07.2017 13:00 - 22.07.2017 14:00","N/A","0","n/e","109"
"22.07.2017 14:00 - 22.07.2017 15:00","N/A","40","n/e","399"
"22.07.2017 15:00 - 22.07.2017 16:00","N/A","40","n/e","310"
"22.07.2017 16:00 - 22.07.2017 17:00","N/A","277","n/e","330"
"22.07.2017 17:00 - 22.07.2017 18:00","N/A","300","n/e","319"
"22.07.2017 18:00 - 22.07.2017 19:00","N/A","355","n/e","240"
"22.07.2017 19:00 - 22.07.2017 20:00","N/A","265","n/e","40"
"22.07.2017 20:00 - 22.07.2017 21:00","N/A","312","n/e","0"
"22.07.2017 21:00 - 22.07.2017 22:00","N/A","291","n/e","0"
"22.07.2017 22:00 - 22.07.2017 23:00","N/A","165","n/e","0"
"22.07.2017 23:00 - 23.07.2017 00:00","N/A","240","n/e","0"
"23.07.2017 00:00 - 23.07.2017 01:00","N/A","485","n/e","0"
"23.07.2017 01:00 - 23.07.2017 02:00","N/A","180","n/e","0"
"23.07.2017 02:00 - 23.07.2017 03:00","N/A","160","n/e","0"
"23.07.2017 03:00 - 23.07.2017 04:00","N/A","240","n/e","0"
"23.07.2017 04:00 - 23.07.2017 05:00","N/A","170","n/e","0"
"23.07.2017 05:00 - 23.07.2017 06:00","N/A","282","n/e","0"
"23.07.2017 06:00 - 23.07.2017 07:00","N/A","141","n/e","75"
"23.07.2017 07:00 - 23.07.2017 08:00","N/A","0","n/e","206"
"23.07.2017 08:00 - 23.07.2017 09:00","N/A","0","n/e","300"
"23.07.2017 09:00 - 23.07.2017 10:00","N/A","0","n/e","238"
"23.07.2017 10:00 - 23.07.2017 11:00","N/A","0","n/e","210"
"23.07.2017 11:00 - 23.07.2017 12:00","N/A","0","n/e","194"
"23.07.2017 12:00 - 23.07.2017 13:00","N/A","0","n/e","259"
"23.07.2017 13:00 - 23.07.2017 14:00","N/A","0","n/e","350"
"23.07.2017 14:00 - 23.07.2017 15:00","N/A","0","n/e","330"
"23.07.2017 15:00 - 23.07.2017 16:00","N/A","0","n/e","350"
"23.07.2017 16:00 - 23.07.2017 17:00","N/A","0","n/e","373"
"23.07.2017 17:00 - 23.07.2017 18:00","N/A","0","n/e","375"
"23.07.2017 18:00 - 23.07.2017 19:00","N/A","140","n/e","75"
"23.07.2017 19:00 - 23.07.2017 20:00","N/A","423","n/e","198"
"23.07.2017 20:00 - 23.07.2017 21:00","N/A","627","n/e","178"
"23.07.2017 21:00 - 23.07.2017 22:00","N/A","470","n/e","20"
"23.07.2017 22:00 - 23.07.2017 23:00","N/A","723","n/e","100"
"23.07.2017 23:00 - 24.07.2017 00:00","N/A","840","n/e","68"
"24.07.2017 00:00 - 24.07.2017 01:00","N/A","750","n/e","0"
"24.07.2017 01:00 - 24.07.2017 02:00","N/A","730","n/e","0"
"24.07.2017 02:00 - 24.07.2017 03:00","N/A","640","n/e","46"
"24.07.2017 03:00 - 24.07.2017 04:00","N/A","632","n/e","90"
"24.07.2017 04:00 - 24.07.2017 05:00","N/A","587","n/e","50"
"24.07.2017 05:00 - 24.07.2017 06:00","N/A","610","n/e","0"
"24.07.2017 06:00 - 24.07.2017 07:00","N/A","695","n/e","0"
"24.07.2017 07:00 - 24.07.2017 08:00","N/A","200","n/e","0"
"24.07.2017 08:00 - 24.07.2017 09:00","N/A","0","n/e","0"
"24.07.2017 09:00 - 24.07.2017 10:00","N/A","0","n/e","25"
"24.07.2017 10:00 - 24.07.2017 11:00","N/A","0","n/e","36"
"24.07.2017 11:00 - 24.07.2017 12:00","N/A","0","n/e","50"
"24.07.2017 12:00 - 24.07.2017 13:00","N/A","150","n/e","56"
"24.07.2017 13:00 - 24.07.2017 14:00","N/A","25","n/e","100"
"24.07.2017 14:00 - 24.07.2017 15:00","N/A","25","n/e","50"
"24.07.2017 15:00 - 24.07.2017 16:00","N/A","25","n/e","46"
"24.07.2017 16:00 - 24.07.2017 17:00","N/A","0","n/e","50"
"24.07.2017 17:00 - 24.07.2017 18:00","N/A","0","n/e","0"
"24.07.2017 18:00 - 24.07.2017 19:00","N/A","0","n/e","50"
"24.07.2017 19:00 - 24.07.2017 20:00","N/A","0","n/e","9"
"24.07.2017 20:00 - 24.07.2017 21:00","N/A","104","n/e","0"
"24.07.2017 21:00 - 24.07.2017 22:00","N/A","67","n/e","0"
"24.07.2017 22:00 - 24.07.2017 23:00","N/A","564","n/e","0"
"24.07.2017 23:00 - 25.07.2017 00:00","N/A","226","n/e","0"
"25.07.2017 00:00 - 25.07.2017 01:00","N/A","95","n/e","0"
"25.07.2017 01:00 - 25.07.2017 02:00","N/A","50","n/e","50"
"25.07.2017 02:00 - 25.07.2017 03:00","N/A","5","n/e","75"
"25.07.2017 03:00 - 25.07.2017 04:00","N/A","0","n/e","50"
"25.07.2017 04:00 - 25.07.2017 05:00","N/A","0","n/e","7"
"25.07.2017 05:00 - 25.07.2017 06:00","N/A","0","n/e","5"
"25.07.2017 06:00 - 25.07.2017 07:00","N/A","0","n/e","10"
"25.07.2017 07:00 - 25.07.2017 08:00","N/A","50","n/e","0"
"25.07.2017 08:00 - 25.07.2017 09:00","N/A","145","n/e","0"
"25.07.2017 09:00 - 25.07.2017 10:00","N/A","104","n/e","0"
"25.07.2017 10:00 - 25.07.2017 11:00","N/A","110","n/e","0"
"25.07.2017 11:00 - 25.07.2017 12:00","N/A","80","n/e","0"
"25.07.2017 12:00 - 25.07.2017 13:00","N/A","17","n/e","0"
"25.07.2017 13:00 - 25.07.2017 14:00","N/A","17","n/e","0"
"25.07.2017 14:00 - 25.07.2017 15:00","N/A","13","n/e","0"
"25.07.2017 15:00 - 25.07.2017 16:00","N/A","17","n/e","0"
"25.07.2017 16:00 - 25.07.2017 17:00","N/A","0","n/e","0"
"25.07.2017 17:00 - 25.07.2017 18:00","N/A","0","n/e","0"
"25.07.2017 18:00 - 25.07.2017 19:00","N/A","0","n/e","0"
"25.07.2017 19:00 - 25.07.2017 20:00","N/A","0","n/e","0"
"25.07.2017 20:00 - 25.07.2017 21:00","N/A","0","n/e","0"
"25.07.2017 21:00 - 25.07.2017 22:00","N/A","0","n/e","0"
"25.07.2017 22:00 - 25.07.2017 23:00","N/A","30","n/e","0"
"25.07.2017 23:00 - 26.07.2017 00:00","N/A","0","n/e","50"
"26.07.2017 00:00 - 26.07.2017 01:00","N/A","0","n/e","233"
"26.07.2017 01:00 - 26.07.2017 02:00","N/A","0","n/e","245"
"26.07.2017 02:00 - 26.07.2017 03:00","N/A","0","n/e","192"
"26.07.2017 03:00 - 26.07.2017 04:00","N/A","0","n/e","174"
"26.07.2017 04:00 - 26.07.2017 05:00","N/A","50","n/e","126"
"26.07.2017 05:00 - 26.07.2017 06:00","N/A","63","n/e","162"
"26.07.2017 06:00 - 26.07.2017 07:00","N/A","0","n/e","127"
"26.07.2017 07:00 - 26.07.2017 08:00","N/A","50","n/e","0"
"26.07.2017 08:00 - 26.07.2017 09:00","N/A","20","n/e","53"
"26.07.2017 09:00 - 26.07.2017 10:00","N/A","50","n/e","52"
"26.07.2017 10:00 - 26.07.2017 11:00","N/A","50","n/e","65"
"26.07.2017 11:00 - 26.07.2017 12:00","N/A","0","n/e","0"
"26.07.2017 12:00 - 26.07.2017 13:00","N/A","91","n/e","0"
"26.07.2017 13:00 - 26.07.2017 14:00","N/A","50","n/e","0"
"26.07.2017 14:00 - 26.07.2017 15:00","N/A","0","n/e","0"
"26.07.2017 15:00 - 26.07.2017 16:00","N/A","0","n/e","0"
"26.07.2017 16:00 - 26.07.2017 17:00","N/A","190","n/e","0"
"26.07.2017 17:00 - 26.07.2017 18:00","N/A","180","n/e","5"
"26.07.2017 18:00 - 26.07.2017 19:00","N/A","135","n/e","6"
"26.07.2017 19:00 - 26.07.2017 20:00","N/A","125","n/e","5"
"26.07.2017 20:00 - 26.07.2017 21:00","N/A","235","n/e","0"
"26.07.2017 21:00 - 26.07.2017 22:00","N/A","154","n/e","0"
"26.07.2017 22:00 - 26.07.2017 23:00","N/A","370","n/e","0"
"26.07.2017 23:00 - 27.07.2017 00:00","N/A","438","n/e","54"
"27.07.2017 00:00 - 27.07.2017 01:00","N/A","100","n/e","86"
"27.07.2017 01:00 - 27.07.2017 02:00","N/A","100","n/e","0"
"27.07.2017 02:00 - 27.07.2017 03:00","N/A","0","n/e","0"
"27.07.2017 03:00 - 27.07.2017 04:00","N/A","0","n/e","0"
"27.07.2017 04:00 - 27.07.2017 05:00","N/A","37","n/e","100"
"27.07.2017 05:00 - 27.07.2017 06:00","N/A","0","n/e","0"
"27.07.2017 06:00 - 27.07.2017 07:00","N/A","0","n/e","0"
"27.07.2017 07:00 - 27.07.2017 08:00","N/A","0","n/e","0"
"27.07.2017 08:00 - 27.07.2017 09:00","N/A","0","n/e","0"
"27.07.2017 09:00 - 27.07.2017 10:00","N/A","0","n/e","18"
"27.07.2017 10:00 - 27.07.2017 11:00","N/A","0","n/e","45"
"27.07.2017 11:00 - 27.07.2017 12:00","N/A","0","n/e","60"
"27.07.2017 12:00 - 27.07.2017 13:00","N/A","0","n/e","103"
"27.07.2017 13:00 - 27.07.2017 14:00","N/A","0","n/e","140"
"27.07.2017 14:00 - 27.07.2017 15:00","N/A","0","n/e","127"
"27.07.2017 15:00 - 27.07.2017 16:00","N/A","0","n/e","125"
"27.07.2017 16:00 - 27.07.2017 17:00","N/A","0","n/e","105"
"27.07.2017 17:00 - 27.07.2017 18:00","N/A","0","n/e","115"
"27.07.2017 18:00 - 27.07.2017 19:00","N/A","0","n/e","90"
"27.07.2017 19:00 - 27.07.2017 20:00","N/A","0","n/e","85"
"27.07.2017 20:00 - 27.07.2017 21:00","N/A","0","n/e","160"
"27.07.2017 21:00 - 27.07.2017 22:00","N/A","0","n/e","118"
"27.07.2017 22:00 - 27.07.2017 23:00","N/A","394","n/e","79"
"27.07.2017 23:00 - 28.07.2017 00:00","N/A","151","n/e","89"
"28.07.2017 00:00 - 28.07.2017 01:00","N/A","155","n/e","50"
"28.07.2017 01:00 - 28.07.2017 02:00","N/A","0","n/e","119"
"28.07.2017 02:00 - 28.07.2017 03:00","N/A","0","n/e","170"
"28.07.2017 03:00 - 28.07.2017 04:00","N/A","0","n/e","164"
"28.07.2017 04:00 - 28.07.2017 05:00","N/A","0","n/e","180"
"28.07.2017 05:00 - 28.07.2017 06:00","N/A","0","n/e","110"
"28.07.2017 06:00 - 28.07.2017 07:00","N/A","0","n/e","135"
"28.07.2017 07:00 - 28.07.2017 08:00","N/A","50","n/e","70"
"28.07.2017 08:00 - 28.07.2017 09:00","N/A","0","n/e","160"
"28.07.2017 09:00 - 28.07.2017 10:00","N/A","0","n/e","158"
"28.07.2017 10:00 - 28.07.2017 11:00","N/A","0","n/e","218"
"28.07.2017 11:00 - 28.07.2017 12:00","N/A","0","n/e","303"
"28.07.2017 12:00 - 28.07.2017 13:00","N/A","0","n/e","300"
"28.07.2017 13:00 - 28.07.2017 14:00","N/A","0","n/e","285"
"28.07.2017 14:00 - 28.07.2017 15:00","N/A","0","n/e","275"
"28.07.2017 15:00 - 28.07.2017 16:00","N/A","0","n/e","285"
"28.07.2017 16:00 - 28.07.2017 17:00","N/A","0","n/e","245"
"28.07.2017 17:00 - 28.07.2017 18:00","N/A","0","n/e","200"
"28.07.2017 18:00 - 28.07.2017 19:00","N/A","0","n/e","242"
"28.07.2017 19:00 - 28.07.2017 20:00","N/A","0","n/e","240"
"28.07.2017 20:00 - 28.07.2017 21:00","N/A","0","n/e","206"
"28.07.2017 21:00 - 28.07.2017 22:00","N/A","0","n/e","201"
"28.07.2017 22:00 - 28.07.2017 23:00","N/A","50","n/e","110"
"28.07.2017 23:00 - 29.07.2017 00:00","N/A","45","n/e","50"
"29.07.2017 00:00 - 29.07.2017 01:00","N/A","0","n/e","323"
"29.07.2017 01:00 - 29.07.2017 02:00","N/A","0","n/e","379"
"29.07.2017 02:00 - 29.07.2017 03:00","N/A","0","n/e","233"
"29.07.2017 03:00 - 29.07.2017 04:00","N/A","0","n/e","194"
"29.07.2017 04:00 - 29.07.2017 05:00","N/A","0","n/e","81"
"29.07.2017 05:00 - 29.07.2017 06:00","N/A","0","n/e","29"
"29.07.2017 06:00 - 29.07.2017 07:00","N/A","0","n/e","382"
"29.07.2017 07:00 - 29.07.2017 08:00","N/A","0","n/e","203"
"29.07.2017 08:00 - 29.07.2017 09:00","N/A","0","n/e","241"
"29.07.2017 09:00 - 29.07.2017 10:00","N/A","0","n/e","241"
"29.07.2017 10:00 - 29.07.2017 11:00","N/A","0","n/e","250"
"29.07.2017 11:00 - 29.07.2017 12:00","N/A","0","n/e","241"
"29.07.2017 12:00 - 29.07.2017 13:00","N/A","0","n/e","247"
"29.07.2017 13:00 - 29.07.2017 14:00","N/A","0","n/e","227"
"29.07.2017 14:00 - 29.07.2017 15:00","N/A","0","n/e","290"
"29.07.2017 15:00 - 29.07.2017 16:00","N/A","0","n/e","290"
"29.07.2017 16:00 - 29.07.2017 17:00","N/A","0","n/e","280"
"29.07.2017 17:00 - 29.07.2017 18:00","N/A","0","n/e","286"
"29.07.2017 18:00 - 29.07.2017 19:00","N/A","0","n/e","225"
"29.07.2017 19:00 - 29.07.2017 20:00","N/A","305","n/e","115"
"29.07.2017 20:00 - 29.07.2017 21:00","N/A","277","n/e","25"
"29.07.2017 21:00 - 29.07.2017 22:00","N/A","277","n/e","25"
"29.07.2017 22:00 - 29.07.2017 23:00","N/A","480","n/e","25"
"29.07.2017 23:00 - 30.07.2017 00:00","N/A","460","n/e","25"
"30.07.2017 00:00 - 30.07.2017 01:00","N/A","0","n/e","193"
"30.07.2017 01:00 - 30.07.2017 02:00","N/A","0","n/e","309"
"30.07.2017 02:00 - 30.07.2017 03:00","N/A","0","n/e","266"
"30.07.2017 03:00 - 30.07.2017 04:00","N/A","0","n/e","244"
"30.07.2017 04:00 - 30.07.2017 05:00","N/A","0","n/e","183"
"30.07.2017 05:00 - 30.07.2017 06:00","N/A","0","n/e","87"
"30.07.2017 06:00 - 30.07.2017 07:00","N/A","0","n/e","214"
"30.07.2017 07:00 - 30.07.2017 08:00","N/A","0","n/e","280"
"30.07.2017 08:00 - 30.07.2017 09:00","N/A","0","n/e","327"
"30.07.2017 09:00 - 30.07.2017 10:00","N/A","0","n/e","325"
"30.07.2017 10:00 - 30.07.2017 11:00","N/A","0","n/e","250"
"30.07.2017 11:00 - 30.07.2017 12:00","N/A","0","n/e","242"
"30.07.2017 12:00 - 30.07.2017 13:00","N/A","0","n/e","242"
"30.07.2017 13:00 - 30.07.2017 14:00","N/A","0","n/e","250"
"30.07.2017 14:00 - 30.07.2017 15:00","N/A","0","n/e","282"
"30.07.2017 15:00 - 30.07.2017 16:00","N/A","0","n/e","290"
"30.07.2017 16:00 - 30.07.2017 17:00","N/A","0","n/e","300"
"30.07.2017 17:00 - 30.07.2017 18:00","N/A","0","n/e","290"
"30.07.2017 18:00 - 30.07.2017 19:00","N/A","0","n/e","140"
"30.07.2017 19:00 - 30.07.2017 20:00","N/A","77","n/e","0"
"30.07.2017 20:00 - 30.07.2017 21:00","N/A","360","n/e","0"
"30.07.2017 21:00 - 30.07.2017 22:00","N/A","300","n/e","0"
"30.07.2017 22:00 - 30.07.2017 23:00","N/A","490","n/e","0"
"30.07.2017 23:00 - 31.07.2017 00:00","N/A","640","n/e","0"
"31.07.2017 00:00 - 31.07.2017 01:00","N/A","74","n/e","0"
"31.07.2017 01:00 - 31.07.2017 02:00","N/A","0","n/e","0"
"31.07.2017 02:00 - 31.07.2017 03:00","N/A","0","n/e","0"
"31.07.2017 03:00 - 31.07.2017 04:00","N/A","0","n/e","0"
"31.07.2017 04:00 - 31.07.2017 05:00","N/A","0","n/e","0"
"31.07.2017 05:00 - 31.07.2017 06:00","N/A","0","n/e","0"
"31.07.2017 06:00 - 31.07.2017 07:00","N/A","0","n/e","0"
"31.07.2017 07:00 - 31.07.2017 08:00","N/A","0","n/e","0"
"31.07.2017 08:00 - 31.07.2017 09:00","N/A","0","n/e","10"
"31.07.2017 09:00 - 31.07.2017 10:00","N/A","0","n/e","0"
"31.07.2017 10:00 - 31.07.2017 11:00","N/A","0","n/e","9"
"31.07.2017 11:00 - 31.07.2017 12:00","N/A","0","n/e","0"
"31.07.2017 12:00 - 31.07.2017 13:00","N/A","0","n/e","0"
"31.07.2017 13:00 - 31.07.2017 14:00","N/A","0","n/e","0"
"31.07.2017 14:00 - 31.07.2017 15:00","N/A","0","n/e","0"
"31.07.2017 15:00 - 31.07.2017 16:00","N/A","0","n/e","0"
"31.07.2017 16:00 - 31.07.2017 17:00","N/A","0","n/e","0"
"31.07.2017 17:00 - 31.07.2017 18:00","N/A","0","n/e","0"
"31.07.2017 18:00 - 31.07.2017 19:00","N/A","0","n/e","64"
"31.07.2017 19:00 - 31.07.2017 20:00","N/A","0","n/e","30"
"31.07.2017 20:00 - 31.07.2017 21:00","N/A","20","n/e","80"
"31.07.2017 21:00 - 31.07.2017 22:00","N/A","0","n/e","55"
"31.07.2017 22:00 - 31.07.2017 23:00","N/A","200","n/e","0"
"31.07.2017 23:00 - 01.08.2017 00:00","N/A","90","n/e","0"
"01.08.2017 00:00 - 01.08.2017 01:00","N/A","75","n/e","131"
"01.08.2017 01:00 - 01.08.2017 02:00","N/A","0","n/e","130"
"01.08.2017 02:00 - 01.08.2017 03:00","N/A","0","n/e","61"
"01.08.2017 03:00 - 01.08.2017 04:00","N/A","0","n/e","0"
"01.08.2017 04:00 - 01.08.2017 05:00","N/A","0","n/e","0"
"01.08.2017 05:00 - 01.08.2017 06:00","N/A","0","n/e","0"
"01.08.2017 06:00 - 01.08.2017 07:00","N/A","75","n/e","41"
"01.08.2017 07:00 - 01.08.2017 08:00","N/A","0","n/e","0"
"01.08.2017 08:00 - 01.08.2017 09:00","N/A","0","n/e","0"
"01.08.2017 09:00 - 01.08.2017 10:00","N/A","0","n/e","0"
"01.08.2017 10:00 - 01.08.2017 11:00","N/A","0","n/e","0"
"01.08.2017 11:00 - 01.08.2017 12:00","N/A","0","n/e","0"
"01.08.2017 12:00 - 01.08.2017 13:00","N/A","0","n/e","0"
"01.08.2017 13:00 - 01.08.2017 14:00","N/A","0","n/e","0"
"01.08.2017 14:00 - 01.08.2017 15:00","N/A","0","n/e","0"
"01.08.2017 15:00 - 01.08.2017 16:00","N/A","0","n/e","0"
"01.08.2017 16:00 - 01.08.2017 17:00","N/A","0","n/e","0"
"01.08.2017 17:00 - 01.08.2017 18:00","N/A","0","n/e","150"
"01.08.2017 18:00 - 01.08.2017 19:00","N/A","0","n/e","0"
"01.08.2017 19:00 - 01.08.2017 20:00","N/A","0","n/e","0"
"01.08.2017 20:00 - 01.08.2017 21:00","N/A","0","n/e","479"
"01.08.2017 21:00 - 01.08.2017 22:00","N/A","0","n/e","486"
"01.08.2017 22:00 - 01.08.2017 23:00","N/A","170","n/e","278"
"01.08.2017 23:00 - 02.08.2017 00:00","N/A","75","n/e","0"
"02.08.2017 00:00 - 02.08.2017 01:00","N/A","0","n/e","0"
"02.08.2017 01:00 - 02.08.2017 02:00","N/A","0","n/e","0"
"02.08.2017 02:00 - 02.08.2017 03:00","N/A","0","n/e","0"
"02.08.2017 03:00 - 02.08.2017 04:00","N/A","0","n/e","0"
"02.08.2017 04:00 - 02.08.2017 05:00","N/A","0","n/e","0"
"02.08.2017 05:00 - 02.08.2017 06:00","N/A","0","n/e","15"
"02.08.2017 06:00 - 02.08.2017 07:00","N/A","0","n/e","36"
"02.08.2017 07:00 - 02.08.2017 08:00","N/A","0","n/e","0"
"02.08.2017 08:00 - 02.08.2017 09:00","N/A","0","n/e","0"
"02.08.2017 09:00 - 02.08.2017 10:00","N/A","0","n/e","0"
"02.08.2017 10:00 - 02.08.2017 11:00","N/A","0","n/e","0"
"02.08.2017 11:00 - 02.08.2017 12:00","N/A","0","n/e","0"
"02.08.2017 12:00 - 02.08.2017 13:00","N/A","0","n/e","0"
"02.08.2017 13:00 - 02.08.2017 14:00","N/A","0","n/e","0"
"02.08.2017 14:00 - 02.08.2017 15:00","N/A","0","n/e","0"
"02.08.2017 15:00 - 02.08.2017 16:00","N/A","0","n/e","0"
"02.08.2017 16:00 - 02.08.2017 17:00","N/A","0","n/e","0"
"02.08.2017 17:00 - 02.08.2017 18:00","N/A","0","n/e","0"
"02.08.2017 18:00 - 02.08.2017 19:00","N/A","0","n/e","193"
"02.08.2017 19:00 - 02.08.2017 20:00","N/A","0","n/e","402"
"02.08.2017 20:00 - 02.08.2017 21:00","N/A","0","n/e","432"
"02.08.2017 21:00 - 02.08.2017 22:00","N/A","0","n/e","86"
"02.08.2017 22:00 - 02.08.2017 23:00","N/A","0","n/e","70"
"02.08.2017 23:00 - 03.08.2017 00:00","N/A","0","n/e","230"
"03.08.2017 00:00 - 03.08.2017 01:00","N/A","0","n/e","50"
"03.08.2017 01:00 - 03.08.2017 02:00","N/A","0","n/e","50"
"03.08.2017 02:00 - 03.08.2017 03:00","N/A","0","n/e","50"
"03.08.2017 03:00 - 03.08.2017 04:00","N/A","0","n/e","47"
"03.08.2017 04:00 - 03.08.2017 05:00","N/A","0","n/e","35"
"03.08.2017 05:00 - 03.08.2017 06:00","N/A","0","n/e","61"
"03.08.2017 06:00 - 03.08.2017 07:00","N/A","0","n/e","25"
"03.08.2017 07:00 - 03.08.2017 08:00","N/A","0","n/e","0"
