"Time (CET/CEST)","BZN|PL > BZN|DE-AT-LU Day Ahead [MW]","BZN|PL > BZN|DE-AT-LU Total [MW]","BZN|DE-AT-LU > BZN|PL Day Ahead [MW]","BZN|DE-AT-LU > BZN|PL Total [MW]"
"14.04.2018 02:00 - 14.04.2018 03:00","0","250","7","207"
"14.04.2018 03:00 - 14.04.2018 04:00","0","250","20","220"
"14.04.2018 04:00 - 14.04.2018 05:00","0","0","65","65"
"14.04.2018 05:00 - 14.04.2018 06:00","0","0","92","92"
"14.04.2018 06:00 - 14.04.2018 07:00","0","0","141","141"
"14.04.2018 07:00 - 14.04.2018 08:00","0","0","297","297"
"14.04.2018 08:00 - 14.04.2018 09:00","0","0","425","425"
"14.04.2018 09:00 - 14.04.2018 10:00","0","0","435","435"
"14.04.2018 10:00 - 14.04.2018 11:00","0","0","440","440"
"14.04.2018 11:00 - 14.04.2018 12:00","0","0","385","385"
"14.04.2018 12:00 - 14.04.2018 13:00","0","0","440","640"
"14.04.2018 13:00 - 14.04.2018 14:00","0","0","400","600"
"14.04.2018 14:00 - 14.04.2018 15:00","0","0","380","480"
"14.04.2018 15:00 - 14.04.2018 16:00","0","0","410","610"
"14.04.2018 16:00 - 14.04.2018 17:00","0","0","405","405"
"14.04.2018 17:00 - 14.04.2018 18:00","0","0","335","335"
"14.04.2018 18:00 - 14.04.2018 19:00","17","166","255","255"
"14.04.2018 19:00 - 14.04.2018 20:00","37","334","205","205"
"14.04.2018 20:00 - 14.04.2018 21:00","0","198","450","648"
"14.04.2018 21:00 - 14.04.2018 22:00","8","206","91","289"
"14.04.2018 22:00 - 14.04.2018 23:00","0","198","0","198"
"14.04.2018 23:00 - 15.04.2018 00:00","85","332","0","297"
"15.04.2018 00:00 - 15.04.2018 01:00","0","0","230","230"
"15.04.2018 01:00 - 15.04.2018 02:00","0","0","45","45"
"15.04.2018 02:00 - 15.04.2018 03:00","0","0","20","20"
"15.04.2018 03:00 - 15.04.2018 04:00","0","0","6","6"
"15.04.2018 04:00 - 15.04.2018 05:00","0","0","30","230"
"15.04.2018 05:00 - 15.04.2018 06:00","0","0","5","205"
"15.04.2018 06:00 - 15.04.2018 07:00","0","0","110","260"
"15.04.2018 07:00 - 15.04.2018 08:00","0","0","374","574"
"15.04.2018 08:00 - 15.04.2018 09:00","0","0","325","405"
"15.04.2018 09:00 - 15.04.2018 10:00","0","0","245","246"
"15.04.2018 10:00 - 15.04.2018 11:00","0","0","250","350"
"15.04.2018 11:00 - 15.04.2018 12:00","0","0","250","350"
"15.04.2018 12:00 - 15.04.2018 13:00","0","0","230","330"
"15.04.2018 13:00 - 15.04.2018 14:00","0","0","285","385"
"15.04.2018 14:00 - 15.04.2018 15:00","0","0","280","380"
"15.04.2018 15:00 - 15.04.2018 16:00","0","0","260","360"
"15.04.2018 16:00 - 15.04.2018 17:00","0","0","260","360"
"15.04.2018 17:00 - 15.04.2018 18:00","0","0","245","345"
"15.04.2018 18:00 - 15.04.2018 19:00","100","150","260","261"
"15.04.2018 19:00 - 15.04.2018 20:00","200","299","185","186"
"15.04.2018 20:00 - 15.04.2018 21:00","183","233","0","0"
"15.04.2018 21:00 - 15.04.2018 22:00","223","273","0","0"
"15.04.2018 22:00 - 15.04.2018 23:00","200","250","0","0"
"15.04.2018 23:00 - 16.04.2018 00:00","0","0","165","165"
"16.04.2018 00:00 - 16.04.2018 01:00","0","12","0","0"
"16.04.2018 01:00 - 16.04.2018 02:00","0","56","0","0"
"16.04.2018 02:00 - 16.04.2018 03:00","0","25","0","0"
"16.04.2018 03:00 - 16.04.2018 04:00","0","0","0","0"
"16.04.2018 04:00 - 16.04.2018 05:00","0","0","0","0"
"16.04.2018 05:00 - 16.04.2018 06:00","0","0","56","56"
"16.04.2018 06:00 - 16.04.2018 07:00","220","220","0","0"
"16.04.2018 07:00 - 16.04.2018 08:00","0","0","100","100"
"16.04.2018 08:00 - 16.04.2018 09:00","0","0","120","120"
"16.04.2018 09:00 - 16.04.2018 10:00","0","0","175","175"
"16.04.2018 10:00 - 16.04.2018 11:00","0","0","225","225"
"16.04.2018 11:00 - 16.04.2018 12:00","0","0","185","185"
"16.04.2018 12:00 - 16.04.2018 13:00","0","0","155","155"
"16.04.2018 13:00 - 16.04.2018 14:00","0","0","150","150"
"16.04.2018 14:00 - 16.04.2018 15:00","0","0","160","183"
"16.04.2018 15:00 - 16.04.2018 16:00","0","0","130","180"
"16.04.2018 16:00 - 16.04.2018 17:00","0","0","200","276"
"16.04.2018 17:00 - 16.04.2018 18:00","0","0","290","390"
"16.04.2018 18:00 - 16.04.2018 19:00","0","0","105","205"
"16.04.2018 19:00 - 16.04.2018 20:00","0","100","100","200"
"16.04.2018 20:00 - 16.04.2018 21:00","0","0","129","129"
"16.04.2018 21:00 - 16.04.2018 22:00","0","4","45","45"
"16.04.2018 22:00 - 16.04.2018 23:00","400","405","57","57"
"16.04.2018 23:00 - 17.04.2018 00:00","60","110","120","120"
"17.04.2018 00:00 - 17.04.2018 01:00","200","300","109","109"
"17.04.2018 01:00 - 17.04.2018 02:00","200","275","95","95"
"17.04.2018 02:00 - 17.04.2018 03:00","0","75","10","10"
"17.04.2018 03:00 - 17.04.2018 04:00","0","0","53","53"
"17.04.2018 04:00 - 17.04.2018 05:00","0","70","126","126"
"17.04.2018 05:00 - 17.04.2018 06:00","0","0","225","225"
"17.04.2018 06:00 - 17.04.2018 07:00","290","340","0","0"
"17.04.2018 07:00 - 17.04.2018 08:00","0","50","0","0"
"17.04.2018 08:00 - 17.04.2018 09:00","0","95","224","224"
"17.04.2018 09:00 - 17.04.2018 10:00","0","20","290","290"
"17.04.2018 10:00 - 17.04.2018 11:00","0","70","280","330"
"17.04.2018 11:00 - 17.04.2018 12:00","0","50","280","480"
"17.04.2018 12:00 - 17.04.2018 13:00","0","0","330","530"
"17.04.2018 13:00 - 17.04.2018 14:00","0","0","280","480"
"17.04.2018 14:00 - 17.04.2018 15:00","0","0","310","510"
"17.04.2018 15:00 - 17.04.2018 16:00","0","0","355","555"
"17.04.2018 16:00 - 17.04.2018 17:00","0","0","345","445"
"17.04.2018 17:00 - 17.04.2018 18:00","0","0","410","441"
"17.04.2018 18:00 - 17.04.2018 19:00","0","0","30","30"
"17.04.2018 19:00 - 17.04.2018 20:00","0","0","0","200"
"17.04.2018 20:00 - 17.04.2018 21:00","0","0","325","325"
"17.04.2018 21:00 - 17.04.2018 22:00","0","0","55","55"
"17.04.2018 22:00 - 17.04.2018 23:00","290","290","0","0"
"17.04.2018 23:00 - 18.04.2018 00:00","70","70","28","28"
"18.04.2018 00:00 - 18.04.2018 01:00","0","0","280","280"
"18.04.2018 01:00 - 18.04.2018 02:00","0","0","205","205"
"18.04.2018 02:00 - 18.04.2018 03:00","0","0","130","130"
"18.04.2018 03:00 - 18.04.2018 04:00","0","0","149","149"
"18.04.2018 04:00 - 18.04.2018 05:00","0","0","255","255"
"18.04.2018 05:00 - 18.04.2018 06:00","0","0","280","280"
"18.04.2018 06:00 - 18.04.2018 07:00","36","186","0","0"
"18.04.2018 07:00 - 18.04.2018 08:00","140","224","0","0"
"18.04.2018 08:00 - 18.04.2018 09:00","0","0","0","0"
"18.04.2018 09:00 - 18.04.2018 10:00","0","0","0","0"
"18.04.2018 10:00 - 18.04.2018 11:00","0","0","0","0"
"18.04.2018 11:00 - 18.04.2018 12:00","0","0","270","270"
"18.04.2018 12:00 - 18.04.2018 13:00","0","0","300","300"
"18.04.2018 13:00 - 18.04.2018 14:00","0","0","250","250"
"18.04.2018 14:00 - 18.04.2018 15:00","0","0","265","265"
"18.04.2018 15:00 - 18.04.2018 16:00","0","0","245","245"
"18.04.2018 16:00 - 18.04.2018 17:00","0","0","310","510"
"18.04.2018 17:00 - 18.04.2018 18:00","0","0","370","570"
"18.04.2018 18:00 - 18.04.2018 19:00","0","200","115","315"
"18.04.2018 19:00 - 18.04.2018 20:00","0","0","3","3"
"18.04.2018 20:00 - 18.04.2018 21:00","0","80","305","305"
"18.04.2018 21:00 - 18.04.2018 22:00","0","86","190","190"
"18.04.2018 22:00 - 18.04.2018 23:00","276","525","33","33"
"18.04.2018 23:00 - 19.04.2018 00:00","0","198","355","553"
"19.04.2018 00:00 - 19.04.2018 01:00","0","0","117","117"
"19.04.2018 01:00 - 19.04.2018 02:00","0","0","0","0"
"19.04.2018 02:00 - 19.04.2018 03:00","0","0","0","0"
"19.04.2018 03:00 - 19.04.2018 04:00","0","0","0","0"
"19.04.2018 04:00 - 19.04.2018 05:00","0","0","108","108"
"19.04.2018 05:00 - 19.04.2018 06:00","0","0","235","235"
"19.04.2018 06:00 - 19.04.2018 07:00","0","0","290","290"
"19.04.2018 07:00 - 19.04.2018 08:00","0","0","370","370"
"19.04.2018 08:00 - 19.04.2018 09:00","0","0","315","315"
"19.04.2018 09:00 - 19.04.2018 10:00","0","0","300","300"
"19.04.2018 10:00 - 19.04.2018 11:00","0","0","285","285"
"19.04.2018 11:00 - 19.04.2018 12:00","0","0","255","355"
"19.04.2018 12:00 - 19.04.2018 13:00","0","0","270","270"
"19.04.2018 13:00 - 19.04.2018 14:00","0","0","250","250"
"19.04.2018 14:00 - 19.04.2018 15:00","0","0","255","255"
"19.04.2018 15:00 - 19.04.2018 16:00","0","0","265","265"
"19.04.2018 16:00 - 19.04.2018 17:00","0","0","240","340"
"19.04.2018 17:00 - 19.04.2018 18:00","0","0","240","340"
"19.04.2018 18:00 - 19.04.2018 19:00","0","100","215","315"
"19.04.2018 19:00 - 19.04.2018 20:00","0","33","250","350"
"19.04.2018 20:00 - 19.04.2018 21:00","0","0","255","455"
"19.04.2018 21:00 - 19.04.2018 22:00","0","156","245","445"
"19.04.2018 22:00 - 19.04.2018 23:00","0","0","285","385"
"19.04.2018 23:00 - 20.04.2018 00:00","0","0","310","510"
"20.04.2018 00:00 - 20.04.2018 01:00","0","0","330","330"
"20.04.2018 01:00 - 20.04.2018 02:00","0","0","330","330"
"20.04.2018 02:00 - 20.04.2018 03:00","0","0","277","277"
"20.04.2018 03:00 - 20.04.2018 04:00","0","0","267","267"
"20.04.2018 04:00 - 20.04.2018 05:00","0","0","280","280"
"20.04.2018 05:00 - 20.04.2018 06:00","0","0","370","370"
"20.04.2018 06:00 - 20.04.2018 07:00","0","0","275","275"
"20.04.2018 07:00 - 20.04.2018 08:00","0","0","285","285"
"20.04.2018 08:00 - 20.04.2018 09:00","0","0","325","325"
"20.04.2018 09:00 - 20.04.2018 10:00","0","20","450","450"
"20.04.2018 10:00 - 20.04.2018 11:00","0","0","450","450"
"20.04.2018 11:00 - 20.04.2018 12:00","0","0","450","450"
"20.04.2018 12:00 - 20.04.2018 13:00","0","0","420","520"
"20.04.2018 13:00 - 20.04.2018 14:00","0","0","450","550"
"20.04.2018 14:00 - 20.04.2018 15:00","0","0","305","405"
"20.04.2018 15:00 - 20.04.2018 16:00","0","0","325","425"
"20.04.2018 16:00 - 20.04.2018 17:00","0","0","310","410"
"20.04.2018 17:00 - 20.04.2018 18:00","0","0","430","530"
"20.04.2018 18:00 - 20.04.2018 19:00","0","0","420","420"
"20.04.2018 19:00 - 20.04.2018 20:00","0","0","355","355"
"20.04.2018 20:00 - 20.04.2018 21:00","0","370","220","220"
"20.04.2018 21:00 - 20.04.2018 22:00","0","735","180","280"
"20.04.2018 22:00 - 20.04.2018 23:00","0","244","60","60"
"20.04.2018 23:00 - 21.04.2018 00:00","0","134","95","195"
"21.04.2018 00:00 - 21.04.2018 01:00","0","0","45","45"
"21.04.2018 01:00 - 21.04.2018 02:00","0","0","0","0"
"21.04.2018 02:00 - 21.04.2018 03:00","0","0","0","0"
"21.04.2018 03:00 - 21.04.2018 04:00","0","0","0","0"
"21.04.2018 04:00 - 21.04.2018 05:00","0","0","0","0"
"21.04.2018 05:00 - 21.04.2018 06:00","0","0","0","0"
"21.04.2018 06:00 - 21.04.2018 07:00","0","0","125","125"
"21.04.2018 07:00 - 21.04.2018 08:00","0","0","255","255"
"21.04.2018 08:00 - 21.04.2018 09:00","0","0","270","320"
"21.04.2018 09:00 - 21.04.2018 10:00","0","0","315","315"
"21.04.2018 10:00 - 21.04.2018 11:00","0","0","335","435"
"21.04.2018 11:00 - 21.04.2018 12:00","0","0","315","415"
"21.04.2018 12:00 - 21.04.2018 13:00","0","0","300","300"
"21.04.2018 13:00 - 21.04.2018 14:00","0","0","340","340"
"21.04.2018 14:00 - 21.04.2018 15:00","0","0","350","350"
"21.04.2018 15:00 - 21.04.2018 16:00","0","0","365","365"
"21.04.2018 16:00 - 21.04.2018 17:00","0","0","279","279"
"21.04.2018 17:00 - 21.04.2018 18:00","0","0","296","296"
"21.04.2018 18:00 - 21.04.2018 19:00","0","0","75","75"
"21.04.2018 19:00 - 21.04.2018 20:00","350","350","0","0"
"21.04.2018 20:00 - 21.04.2018 21:00","0","0","200","200"
"21.04.2018 21:00 - 21.04.2018 22:00","0","0","10","10"
"21.04.2018 22:00 - 21.04.2018 23:00","99","99","300","300"
"21.04.2018 23:00 - 22.04.2018 00:00","0","0","174","174"
"22.04.2018 00:00 - 22.04.2018 01:00","0","0","183","183"
"22.04.2018 01:00 - 22.04.2018 02:00","0","0","51","51"
"22.04.2018 02:00 - 22.04.2018 03:00","0","0","0","0"
"22.04.2018 03:00 - 22.04.2018 04:00","0","0","0","0"
"22.04.2018 04:00 - 22.04.2018 05:00","0","0","0","0"
"22.04.2018 05:00 - 22.04.2018 06:00","0","0","0","0"
"22.04.2018 06:00 - 22.04.2018 07:00","0","0","76","76"
"22.04.2018 07:00 - 22.04.2018 08:00","0","0","244","244"
"22.04.2018 08:00 - 22.04.2018 09:00","0","0","430","430"
"22.04.2018 09:00 - 22.04.2018 10:00","0","0","430","430"
"22.04.2018 10:00 - 22.04.2018 11:00","0","0","475","475"
"22.04.2018 11:00 - 22.04.2018 12:00","0","0","455","455"
"22.04.2018 12:00 - 22.04.2018 13:00","0","0","455","555"
"22.04.2018 13:00 - 22.04.2018 14:00","0","0","445","545"
"22.04.2018 14:00 - 22.04.2018 15:00","0","0","475","575"
"22.04.2018 15:00 - 22.04.2018 16:00","0","0","395","495"
"22.04.2018 16:00 - 22.04.2018 17:00","0","0","395","495"
"22.04.2018 17:00 - 22.04.2018 18:00","0","0","440","540"
"22.04.2018 18:00 - 22.04.2018 19:00","0","0","370","470"
"22.04.2018 19:00 - 22.04.2018 20:00","0","0","390","490"
"22.04.2018 20:00 - 22.04.2018 21:00","0","0","380","479"
"22.04.2018 21:00 - 22.04.2018 22:00","0","0","440","440"
"22.04.2018 22:00 - 22.04.2018 23:00","0","0","385","485"
"22.04.2018 23:00 - 23.04.2018 00:00","0","0","365","365"
"23.04.2018 00:00 - 23.04.2018 01:00","0","0","0","100"
"23.04.2018 01:00 - 23.04.2018 02:00","0","0","0","100"
"23.04.2018 02:00 - 23.04.2018 03:00","0","0","0","100"
"23.04.2018 03:00 - 23.04.2018 04:00","0","0","0","100"
"23.04.2018 04:00 - 23.04.2018 05:00","0","0","0","0"
"23.04.2018 05:00 - 23.04.2018 06:00","0","0","134","134"
"23.04.2018 06:00 - 23.04.2018 07:00","0","0","220","220"
"23.04.2018 07:00 - 23.04.2018 08:00","0","0","300","300"
"23.04.2018 08:00 - 23.04.2018 09:00","0","0","295","295"
"23.04.2018 09:00 - 23.04.2018 10:00","0","0","375","375"
"23.04.2018 10:00 - 23.04.2018 11:00","0","0","420","420"
"23.04.2018 11:00 - 23.04.2018 12:00","0","0","395","395"
"23.04.2018 12:00 - 23.04.2018 13:00","0","0","420","420"
"23.04.2018 13:00 - 23.04.2018 14:00","0","0","420","420"
"23.04.2018 14:00 - 23.04.2018 15:00","0","0","360","360"
"23.04.2018 15:00 - 23.04.2018 16:00","0","0","340","340"
"23.04.2018 16:00 - 23.04.2018 17:00","0","0","340","340"
"23.04.2018 17:00 - 23.04.2018 18:00","0","0","345","345"
"23.04.2018 18:00 - 23.04.2018 19:00","0","0","375","375"
"23.04.2018 19:00 - 23.04.2018 20:00","0","50","325","325"
"23.04.2018 20:00 - 23.04.2018 21:00","0","0","385","385"
"23.04.2018 21:00 - 23.04.2018 22:00","0","0","240","240"
"23.04.2018 22:00 - 23.04.2018 23:00","0","507","225","325"
"23.04.2018 23:00 - 24.04.2018 00:00","5","266","265","365"
"24.04.2018 00:00 - 24.04.2018 01:00","0","0","154","154"
"24.04.2018 01:00 - 24.04.2018 02:00","0","0","5","5"
"24.04.2018 02:00 - 24.04.2018 03:00","0","0","0","0"
"24.04.2018 03:00 - 24.04.2018 04:00","0","0","0","0"
"24.04.2018 04:00 - 24.04.2018 05:00","0","0","48","48"
"24.04.2018 05:00 - 24.04.2018 06:00","0","0","151","151"
"24.04.2018 06:00 - 24.04.2018 07:00","0","0","290","290"
"24.04.2018 07:00 - 24.04.2018 08:00","0","0","270","270"
"24.04.2018 08:00 - 24.04.2018 09:00","0","0","330","330"
"24.04.2018 09:00 - 24.04.2018 10:00","0","0","360","360"
"24.04.2018 10:00 - 24.04.2018 11:00","0","0","410","410"
"24.04.2018 11:00 - 24.04.2018 12:00","0","0","430","430"
"24.04.2018 12:00 - 24.04.2018 13:00","0","0","455","455"
"24.04.2018 13:00 - 24.04.2018 14:00","0","0","440","440"
"24.04.2018 14:00 - 24.04.2018 15:00","0","0","430","430"
"24.04.2018 15:00 - 24.04.2018 16:00","0","0","380","380"
"24.04.2018 16:00 - 24.04.2018 17:00","0","0","450","450"
"24.04.2018 17:00 - 24.04.2018 18:00","0","0","450","450"
"24.04.2018 18:00 - 24.04.2018 19:00","0","0","430","430"
"24.04.2018 19:00 - 24.04.2018 20:00","0","0","330","330"
"24.04.2018 20:00 - 24.04.2018 21:00","0","100","380","580"
"24.04.2018 21:00 - 24.04.2018 22:00","0","100","211","411"
"24.04.2018 22:00 - 24.04.2018 23:00","320","320","0","200"
"24.04.2018 23:00 - 25.04.2018 00:00","75","75","0","200"
"25.04.2018 00:00 - 25.04.2018 01:00","0","0","280","280"
"25.04.2018 01:00 - 25.04.2018 02:00","0","0","155","155"
"25.04.2018 02:00 - 25.04.2018 03:00","0","0","132","132"
"25.04.2018 03:00 - 25.04.2018 04:00","0","0","227","227"
"25.04.2018 04:00 - 25.04.2018 05:00","0","0","387","387"
"25.04.2018 05:00 - 25.04.2018 06:00","0","0","430","430"
"25.04.2018 06:00 - 25.04.2018 07:00","0","0","375","375"
"25.04.2018 07:00 - 25.04.2018 08:00","0","0","390","390"
"25.04.2018 08:00 - 25.04.2018 09:00","0","0","390","390"
"25.04.2018 09:00 - 25.04.2018 10:00","0","0","430","430"
"25.04.2018 10:00 - 25.04.2018 11:00","0","0","440","440"
"25.04.2018 11:00 - 25.04.2018 12:00","0","0","420","420"
"25.04.2018 12:00 - 25.04.2018 13:00","0","0","375","375"
"25.04.2018 13:00 - 25.04.2018 14:00","0","0","410","410"
"25.04.2018 14:00 - 25.04.2018 15:00","0","0","435","435"
"25.04.2018 15:00 - 25.04.2018 16:00","0","0","405","405"
"25.04.2018 16:00 - 25.04.2018 17:00","0","0","405","405"
"25.04.2018 17:00 - 25.04.2018 18:00","0","0","385","385"
"25.04.2018 18:00 - 25.04.2018 19:00","0","0","425","425"
"25.04.2018 19:00 - 25.04.2018 20:00","0","0","417","417"
"25.04.2018 20:00 - 25.04.2018 21:00","0","0","185","185"
"25.04.2018 21:00 - 25.04.2018 22:00","0","0","195","195"
"25.04.2018 22:00 - 25.04.2018 23:00","0","0","205","205"
"25.04.2018 23:00 - 26.04.2018 00:00","0","0","225","225"
"26.04.2018 00:00 - 26.04.2018 01:00","0","0","71","71"
"26.04.2018 01:00 - 26.04.2018 02:00","0","0","26","26"
"26.04.2018 02:00 - 26.04.2018 03:00","0","0","0","0"
"26.04.2018 03:00 - 26.04.2018 04:00","0","0","52","52"
"26.04.2018 04:00 - 26.04.2018 05:00","0","0","99","99"
"26.04.2018 05:00 - 26.04.2018 06:00","0","0","335","335"
"26.04.2018 06:00 - 26.04.2018 07:00","0","0","450","450"
"26.04.2018 07:00 - 26.04.2018 08:00","0","0","450","450"
"26.04.2018 08:00 - 26.04.2018 09:00","0","0","475","475"
"26.04.2018 09:00 - 26.04.2018 10:00","0","0","475","475"
"26.04.2018 10:00 - 26.04.2018 11:00","0","0","465","465"
"26.04.2018 11:00 - 26.04.2018 12:00","0","0","475","475"
"26.04.2018 12:00 - 26.04.2018 13:00","0","0","475","475"
"26.04.2018 13:00 - 26.04.2018 14:00","0","0","450","450"
"26.04.2018 14:00 - 26.04.2018 15:00","0","0","450","450"
"26.04.2018 15:00 - 26.04.2018 16:00","0","0","470","470"
"26.04.2018 16:00 - 26.04.2018 17:00","0","0","470","470"
"26.04.2018 17:00 - 26.04.2018 18:00","0","0","450","450"
"26.04.2018 18:00 - 26.04.2018 19:00","0","0","440","440"
"26.04.2018 19:00 - 26.04.2018 20:00","0","0","440","440"
"26.04.2018 20:00 - 26.04.2018 21:00","0","0","500","500"
"26.04.2018 21:00 - 26.04.2018 22:00","0","0","350","350"
"26.04.2018 22:00 - 26.04.2018 23:00","0","0","365","365"
"26.04.2018 23:00 - 27.04.2018 00:00","0","0","355","355"
"27.04.2018 00:00 - 27.04.2018 01:00","0","0","353","353"
"27.04.2018 01:00 - 27.04.2018 02:00","0","0","200","200"
"27.04.2018 02:00 - 27.04.2018 03:00","0","0","129","129"
"27.04.2018 03:00 - 27.04.2018 04:00","0","0","159","159"
"27.04.2018 04:00 - 27.04.2018 05:00","0","0","305","405"
"27.04.2018 05:00 - 27.04.2018 06:00","0","0","475","475"
"27.04.2018 06:00 - 27.04.2018 07:00","0","12","280","280"
"27.04.2018 07:00 - 27.04.2018 08:00","0","0","500","500"
"27.04.2018 08:00 - 27.04.2018 09:00","0","0","275","325"
"27.04.2018 09:00 - 27.04.2018 10:00","0","0","425","525"
"27.04.2018 10:00 - 27.04.2018 11:00","0","0","449","449"
"27.04.2018 11:00 - 27.04.2018 12:00","0","0","350","350"
"27.04.2018 12:00 - 27.04.2018 13:00","0","0","450","649"
"27.04.2018 13:00 - 27.04.2018 14:00","0","0","450","650"
"27.04.2018 14:00 - 27.04.2018 15:00","0","0","400","581"
"27.04.2018 15:00 - 27.04.2018 16:00","0","0","400","581"
"27.04.2018 16:00 - 27.04.2018 17:00","0","0","425","456"
"27.04.2018 17:00 - 27.04.2018 18:00","0","0","440","540"
"27.04.2018 18:00 - 27.04.2018 19:00","0","0","390","559"
"27.04.2018 19:00 - 27.04.2018 20:00","0","0","460","460"
"27.04.2018 20:00 - 27.04.2018 21:00","0","0","500","650"
"27.04.2018 21:00 - 27.04.2018 22:00","0","0","325","522"
"27.04.2018 22:00 - 27.04.2018 23:00","0","0","250","341"
"27.04.2018 23:00 - 28.04.2018 00:00","0","0","225","317"
"28.04.2018 00:00 - 28.04.2018 01:00","0","0","139","139"
"28.04.2018 01:00 - 28.04.2018 02:00","0","0","11","11"
"28.04.2018 02:00 - 28.04.2018 03:00","0","0","0","0"
"28.04.2018 03:00 - 28.04.2018 04:00","0","0","0","0"
"28.04.2018 04:00 - 28.04.2018 05:00","0","0","0","0"
"28.04.2018 05:00 - 28.04.2018 06:00","0","0","0","0"
"28.04.2018 06:00 - 28.04.2018 07:00","0","0","142","142"
"28.04.2018 07:00 - 28.04.2018 08:00","0","0","193","193"
"28.04.2018 08:00 - 28.04.2018 09:00","0","0","240","240"
"28.04.2018 09:00 - 28.04.2018 10:00","0","0","295","295"
"28.04.2018 10:00 - 28.04.2018 11:00","0","0","375","375"
"28.04.2018 11:00 - 28.04.2018 12:00","0","0","320","320"
"28.04.2018 12:00 - 28.04.2018 13:00","0","0","310","310"
"28.04.2018 13:00 - 28.04.2018 14:00","0","0","290","290"
"28.04.2018 14:00 - 28.04.2018 15:00","0","0","310","310"
"28.04.2018 15:00 - 28.04.2018 16:00","0","0","335","335"
"28.04.2018 16:00 - 28.04.2018 17:00","0","0","345","345"
"28.04.2018 17:00 - 28.04.2018 18:00","0","0","370","370"
"28.04.2018 18:00 - 28.04.2018 19:00","0","0","425","425"
"28.04.2018 19:00 - 28.04.2018 20:00","0","0","400","400"
"28.04.2018 20:00 - 28.04.2018 21:00","0","0","360","360"
"28.04.2018 21:00 - 28.04.2018 22:00","0","0","370","370"
"28.04.2018 22:00 - 28.04.2018 23:00","20","20","240","240"
"28.04.2018 23:00 - 29.04.2018 00:00","0","0","299","299"
"29.04.2018 00:00 - 29.04.2018 01:00","0","40","374","374"
"29.04.2018 01:00 - 29.04.2018 02:00","0","0","273","273"
"29.04.2018 02:00 - 29.04.2018 03:00","0","0","168","168"
"29.04.2018 03:00 - 29.04.2018 04:00","0","0","175","175"
"29.04.2018 04:00 - 29.04.2018 05:00","0","0","234","234"
"29.04.2018 05:00 - 29.04.2018 06:00","0","0","68","68"
"29.04.2018 06:00 - 29.04.2018 07:00","0","0","251","251"
"29.04.2018 07:00 - 29.04.2018 08:00","0","0","395","395"
"29.04.2018 08:00 - 29.04.2018 09:00","0","0","375","575"
"29.04.2018 09:00 - 29.04.2018 10:00","0","0","395","595"
"29.04.2018 10:00 - 29.04.2018 11:00","0","0","350","550"
"29.04.2018 11:00 - 29.04.2018 12:00","0","0","355","555"
"29.04.2018 12:00 - 29.04.2018 13:00","0","0","365","465"
"29.04.2018 13:00 - 29.04.2018 14:00","0","0","355","455"
"29.04.2018 14:00 - 29.04.2018 15:00","0","0","365","465"
"29.04.2018 15:00 - 29.04.2018 16:00","0","0","350","450"
