Time (CET/CEST),BZN|GB > BZN|FR Day Ahead [MW],BZN|GB > BZN|FR Total [MW],BZN|FR > BZN|GB Day Ahead [MW],BZN|FR > BZN|GB Total [MW]
17.05.2022 02:00 - 17.05.2022 03:00,2014,2014,0,304
17.05.2022 03:00 - 17.05.2022 04:00,2014,2014,0,304
17.05.2022 04:00 - 17.05.2022 05:00,2014,2014,0,304
17.05.2022 05:00 - 17.05.2022 06:00,2014,2014,0,304
17.05.2022 06:00 - 17.05.2022 07:00,2014,2014,0,301
17.05.2022 07:00 - 17.05.2022 08:00,2014,2014,0,301
17.05.2022 08:00 - 17.05.2022 09:00,2014,2014,0,302
17.05.2022 09:00 - 17.05.2022 10:00,2014,2014,0,302
17.05.2022 10:00 - 17.05.2022 11:00,2014,2014,0,302
17.05.2022 11:00 - 17.05.2022 12:00,2014,2014,0,297
17.05.2022 12:00 - 17.05.2022 13:00,2014,2014,0,302
17.05.2022 13:00 - 17.05.2022 14:00,2014,2014,0,302
17.05.2022 14:00 - 17.05.2022 15:00,2014,2014,0,304
17.05.2022 15:00 - 17.05.2022 16:00,2014,2014,0,304
17.05.2022 16:00 - 17.05.2022 17:00,2014,2014,0,304
17.05.2022 17:00 - 17.05.2022 18:00,2014,2014,0,303
17.05.2022 18:00 - 17.05.2022 19:00,2014,2014,0,303
17.05.2022 19:00 - 17.05.2022 20:00,2014,2014,0,303
17.05.2022 20:00 - 17.05.2022 21:00,2014,2014,0,303
17.05.2022 21:00 - 17.05.2022 22:00,2014,2014,0,304
17.05.2022 22:00 - 17.05.2022 23:00,2014,2014,0,304
17.05.2022 23:00 - 18.05.2022 00:00,2014,2014,0,304
18.05.2022 00:00 - 18.05.2022 01:00,2014,2014,0,0
18.05.2022 01:00 - 18.05.2022 02:00,2014,2014,0,0
18.05.2022 02:00 - 18.05.2022 03:00,2013,2013,0,0
18.05.2022 03:00 - 18.05.2022 04:00,2013,2014,0,0
18.05.2022 04:00 - 18.05.2022 05:00,2014,2014,0,0
18.05.2022 05:00 - 18.05.2022 06:00,2014,2014,0,0
18.05.2022 06:00 - 18.05.2022 07:00,2013,2014,0,0
18.05.2022 07:00 - 18.05.2022 08:00,2014,2014,0,0
18.05.2022 08:00 - 18.05.2022 09:00,2014,2014,0,0
18.05.2022 09:00 - 18.05.2022 10:00,2013,2014,0,0
18.05.2022 10:00 - 18.05.2022 11:00,2013,2014,0,0
18.05.2022 11:00 - 18.05.2022 12:00,2013,2014,0,0
18.05.2022 12:00 - 18.05.2022 13:00,2014,2014,0,0
18.05.2022 13:00 - 18.05.2022 14:00,2013,2014,0,0
18.05.2022 14:00 - 18.05.2022 15:00,2013,2014,0,0
18.05.2022 15:00 - 18.05.2022 16:00,2014,2014,0,0
18.05.2022 16:00 - 18.05.2022 17:00,2014,2014,0,0
18.05.2022 17:00 - 18.05.2022 18:00,2014,2014,0,0
18.05.2022 18:00 - 18.05.2022 19:00,2013,2014,0,0
18.05.2022 19:00 - 18.05.2022 20:00,2013,2014,0,0
18.05.2022 20:00 - 18.05.2022 21:00,2014,2014,0,0
18.05.2022 21:00 - 18.05.2022 22:00,2013,2014,0,0
18.05.2022 22:00 - 18.05.2022 23:00,2014,2014,0,0
18.05.2022 23:00 - 19.05.2022 00:00,2014,2014,0,0
19.05.2022 00:00 - 19.05.2022 01:00,1714,1714,0,0
19.05.2022 01:00 - 19.05.2022 02:00,1714,1714,0,0
19.05.2022 02:00 - 19.05.2022 03:00,1714,1714,0,0
19.05.2022 03:00 - 19.05.2022 04:00,1714,1714,0,0
19.05.2022 04:00 - 19.05.2022 05:00,1714,1714,0,0
19.05.2022 05:00 - 19.05.2022 06:00,1714,1714,0,0
19.05.2022 06:00 - 19.05.2022 07:00,1714,1714,0,76
19.05.2022 07:00 - 19.05.2022 08:00,1714,1714,0,455
19.05.2022 08:00 - 19.05.2022 09:00,1714,1714,0,606
19.05.2022 09:00 - 19.05.2022 10:00,1714,1714,0,1277
19.05.2022 10:00 - 19.05.2022 11:00,1714,1714,0,108
19.05.2022 11:00 - 19.05.2022 12:00,1714,1714,0,0
19.05.2022 12:00 - 19.05.2022 13:00,1714,1714,0,0
19.05.2022 13:00 - 19.05.2022 14:00,1714,1714,0,0
19.05.2022 14:00 - 19.05.2022 15:00,1714,1714,0,0
19.05.2022 15:00 - 19.05.2022 16:00,1714,1714,0,0
19.05.2022 16:00 - 19.05.2022 17:00,1714,1714,0,0
19.05.2022 17:00 - 19.05.2022 18:00,1714,1714,0,0
19.05.2022 18:00 - 19.05.2022 19:00,1714,1714,0,0
19.05.2022 19:00 - 19.05.2022 20:00,1714,1714,0,0
19.05.2022 20:00 - 19.05.2022 21:00,1714,1714,0,0
19.05.2022 21:00 - 19.05.2022 22:00,1714,1714,0,0
19.05.2022 22:00 - 19.05.2022 23:00,1714,1714,0,0
19.05.2022 23:00 - 20.05.2022 00:00,1714,1714,0,0
20.05.2022 00:00 - 20.05.2022 01:00,1664,1714,0,0
20.05.2022 01:00 - 20.05.2022 02:00,1714,1714,0,0
20.05.2022 02:00 - 20.05.2022 03:00,1714,1714,0,0
20.05.2022 03:00 - 20.05.2022 04:00,1714,1714,0,0
20.05.2022 04:00 - 20.05.2022 05:00,1714,1714,0,0
20.05.2022 05:00 - 20.05.2022 06:00,1714,1714,0,0
20.05.2022 06:00 - 20.05.2022 07:00,1714,1714,0,0
20.05.2022 07:00 - 20.05.2022 08:00,1714,1714,0,0
20.05.2022 08:00 - 20.05.2022 09:00,1714,1714,0,0
20.05.2022 09:00 - 20.05.2022 10:00,1714,1714,0,0
20.05.2022 10:00 - 20.05.2022 11:00,1714,1714,0,452
20.05.2022 11:00 - 20.05.2022 12:00,1714,1714,0,1089
20.05.2022 12:00 - 20.05.2022 13:00,1714,1714,0,679
20.05.2022 13:00 - 20.05.2022 14:00,1713,1713,0,507
20.05.2022 14:00 - 20.05.2022 15:00,1714,1714,0,227
20.05.2022 15:00 - 20.05.2022 16:00,1714,1714,0,227
20.05.2022 16:00 - 20.05.2022 17:00,2014,2014,0,0
20.05.2022 17:00 - 20.05.2022 18:00,2014,2014,0,0
20.05.2022 18:00 - 20.05.2022 19:00,2014,2014,0,102
20.05.2022 19:00 - 20.05.2022 20:00,2014,2014,0,102
20.05.2022 20:00 - 20.05.2022 21:00,2014,2014,0,0
20.05.2022 21:00 - 20.05.2022 22:00,2014,2014,0,0
20.05.2022 22:00 - 20.05.2022 23:00,2014,2014,0,0
20.05.2022 23:00 - 21.05.2022 00:00,2014,2014,0,0
21.05.2022 00:00 - 21.05.2022 01:00,1714,1714,0,0
21.05.2022 01:00 - 21.05.2022 02:00,1714,1714,0,0
21.05.2022 02:00 - 21.05.2022 03:00,1714,1714,0,0
21.05.2022 03:00 - 21.05.2022 04:00,1714,1714,0,0
21.05.2022 04:00 - 21.05.2022 05:00,1714,1714,0,0
21.05.2022 05:00 - 21.05.2022 06:00,1714,1714,0,0
21.05.2022 06:00 - 21.05.2022 07:00,1714,1714,0,0
21.05.2022 07:00 - 21.05.2022 08:00,1714,1714,0,0
21.05.2022 08:00 - 21.05.2022 09:00,1714,1714,0,0
21.05.2022 09:00 - 21.05.2022 10:00,1714,1714,0,0
21.05.2022 10:00 - 21.05.2022 11:00,1714,1714,0,6
21.05.2022 11:00 - 21.05.2022 12:00,1714,1714,0,230
21.05.2022 12:00 - 21.05.2022 13:00,1714,1714,0,0
21.05.2022 13:00 - 21.05.2022 14:00,1714,1714,0,0
21.05.2022 14:00 - 21.05.2022 15:00,1714,1714,0,0
21.05.2022 15:00 - 21.05.2022 16:00,1714,1714,0,0
21.05.2022 16:00 - 21.05.2022 17:00,1714,1714,0,0
21.05.2022 17:00 - 21.05.2022 18:00,1714,1714,0,0
21.05.2022 18:00 - 21.05.2022 19:00,1714,1714,0,299
21.05.2022 19:00 - 21.05.2022 20:00,1714,1714,0,484
21.05.2022 20:00 - 21.05.2022 21:00,1714,1714,0,809
21.05.2022 21:00 - 21.05.2022 22:00,1714,1714,0,303
21.05.2022 22:00 - 21.05.2022 23:00,1714,1714,0,202
21.05.2022 23:00 - 22.05.2022 00:00,1714,1714,0,0
22.05.2022 00:00 - 22.05.2022 01:00,1621,1627,95,95
22.05.2022 01:00 - 22.05.2022 02:00,1714,1714,0,0
22.05.2022 02:00 - 22.05.2022 03:00,1714,1714,0,0
22.05.2022 03:00 - 22.05.2022 04:00,1714,1714,0,0
22.05.2022 04:00 - 22.05.2022 05:00,1714,1714,0,0
22.05.2022 05:00 - 22.05.2022 06:00,1714,1714,0,0
22.05.2022 06:00 - 22.05.2022 07:00,1714,1714,0,0
22.05.2022 07:00 - 22.05.2022 08:00,1713,1714,0,0
22.05.2022 08:00 - 22.05.2022 09:00,1714,1714,0,0
22.05.2022 09:00 - 22.05.2022 10:00,1688,1709,0,1
22.05.2022 10:00 - 22.05.2022 11:00,1714,1714,0,0
22.05.2022 11:00 - 22.05.2022 12:00,1562,1646,0,0
22.05.2022 12:00 - 22.05.2022 13:00,1631,1875,204,204
22.05.2022 13:00 - 22.05.2022 14:00,1280,1280,348,688
22.05.2022 14:00 - 22.05.2022 15:00,1048,1148,350,1078
22.05.2022 15:00 - 22.05.2022 16:00,1124,1290,489,953
22.05.2022 16:00 - 22.05.2022 17:00,1635,1715,75,1060
22.05.2022 17:00 - 22.05.2022 18:00,1714,1714,0,1825
22.05.2022 18:00 - 22.05.2022 19:00,1714,1714,0,1087
22.05.2022 19:00 - 22.05.2022 20:00,1714,1714,0,101
22.05.2022 20:00 - 22.05.2022 21:00,1714,1714,0,202
22.05.2022 21:00 - 22.05.2022 22:00,1714,1714,0,227
22.05.2022 22:00 - 22.05.2022 23:00,1714,1714,0,0
22.05.2022 23:00 - 23.05.2022 00:00,1714,1714,0,0
23.05.2022 00:00 - 23.05.2022 01:00,1714,1714,0,0
23.05.2022 01:00 - 23.05.2022 02:00,1714,1714,0,0
23.05.2022 02:00 - 23.05.2022 03:00,1714,1714,0,80
23.05.2022 03:00 - 23.05.2022 04:00,1714,1714,0,62
23.05.2022 04:00 - 23.05.2022 05:00,1714,1714,0,0
23.05.2022 05:00 - 23.05.2022 06:00,1714,1714,0,0
23.05.2022 06:00 - 23.05.2022 07:00,1714,1714,0,0
23.05.2022 07:00 - 23.05.2022 08:00,1622,1664,0,820
23.05.2022 08:00 - 23.05.2022 09:00,1012,1014,0,1445
23.05.2022 09:00 - 23.05.2022 10:00,1156,1164,551,1316
23.05.2022 10:00 - 23.05.2022 11:00,803,803,1415,1461
23.05.2022 11:00 - 23.05.2022 12:00,452,639,1466,1466
23.05.2022 12:00 - 23.05.2022 13:00,543,1258,1651,1651
23.05.2022 13:00 - 23.05.2022 14:00,452,1296,1697,1697
23.05.2022 14:00 - 23.05.2022 15:00,502,1153,1743,1793
23.05.2022 15:00 - 23.05.2022 16:00,492,973,1709,1859
23.05.2022 16:00 - 23.05.2022 17:00,171,221,894,1095
23.05.2022 17:00 - 23.05.2022 18:00,834,834,1643,2564
23.05.2022 18:00 - 23.05.2022 19:00,1125,1125,1758,2768
23.05.2022 19:00 - 23.05.2022 20:00,1060,1218,610,1772
23.05.2022 20:00 - 23.05.2022 21:00,1114,1614,394,2255
23.05.2022 21:00 - 23.05.2022 22:00,1096,1887,475,2065
23.05.2022 22:00 - 23.05.2022 23:00,1550,1990,0,2076
23.05.2022 23:00 - 24.05.2022 00:00,1725,2014,0,1973
24.05.2022 00:00 - 24.05.2022 01:00,1713,1813,100,142
24.05.2022 01:00 - 24.05.2022 02:00,1743,1915,50,229
24.05.2022 02:00 - 24.05.2022 03:00,1900,2015,1,21
24.05.2022 03:00 - 24.05.2022 04:00,1785,1885,2,102
24.05.2022 04:00 - 24.05.2022 05:00,1927,1964,0,59
24.05.2022 05:00 - 24.05.2022 06:00,1928,1963,0,0
24.05.2022 06:00 - 24.05.2022 07:00,2014,2014,0,251
24.05.2022 07:00 - 24.05.2022 08:00,2014,2014,0,302
24.05.2022 08:00 - 24.05.2022 09:00,2014,2014,0,936
24.05.2022 09:00 - 24.05.2022 10:00,2012,2012,0,657
24.05.2022 10:00 - 24.05.2022 11:00,2013,2013,0,51
24.05.2022 11:00 - 24.05.2022 12:00,2014,2014,0,0
24.05.2022 12:00 - 24.05.2022 13:00,2014,2014,0,0
24.05.2022 13:00 - 24.05.2022 14:00,2013,2013,0,0
24.05.2022 14:00 - 24.05.2022 15:00,2013,2013,0,0
24.05.2022 15:00 - 24.05.2022 16:00,2012,2012,0,0
24.05.2022 16:00 - 24.05.2022 17:00,2014,2014,0,0
24.05.2022 17:00 - 24.05.2022 18:00,2013,2013,0,0
24.05.2022 18:00 - 24.05.2022 19:00,1986,1986,0,0
24.05.2022 19:00 - 24.05.2022 20:00,1960,2013,0,0
24.05.2022 20:00 - 24.05.2022 21:00,2012,2012,0,529
24.05.2022 21:00 - 24.05.2022 22:00,2013,2013,0,299
24.05.2022 22:00 - 24.05.2022 23:00,2012,2012,0,50
24.05.2022 23:00 - 25.05.2022 00:00,2013,2013,0,0
25.05.2022 00:00 - 25.05.2022 01:00,2014,2014,0,402
25.05.2022 01:00 - 25.05.2022 02:00,2014,2014,0,0
25.05.2022 02:00 - 25.05.2022 03:00,2014,2014,0,0
25.05.2022 03:00 - 25.05.2022 04:00,2013,2014,0,0
25.05.2022 04:00 - 25.05.2022 05:00,2014,2014,0,0
25.05.2022 05:00 - 25.05.2022 06:00,2013,2014,0,0
25.05.2022 06:00 - 25.05.2022 07:00,2013,2014,0,0
25.05.2022 07:00 - 25.05.2022 08:00,2014,2014,0,0
25.05.2022 08:00 - 25.05.2022 09:00,2013,2014,0,0
25.05.2022 09:00 - 25.05.2022 10:00,2013,2014,0,0
25.05.2022 10:00 - 25.05.2022 11:00,2010,2010,0,0
25.05.2022 11:00 - 25.05.2022 12:00,2013,2013,0,0
25.05.2022 12:00 - 25.05.2022 13:00,3613,2814,20,10
25.05.2022 13:00 - 25.05.2022 14:00,3614,2814,0,0
25.05.2022 14:00 - 25.05.2022 15:00,3610,2812,0,0
25.05.2022 15:00 - 25.05.2022 16:00,3612,2813,0,0
25.05.2022 16:00 - 25.05.2022 17:00,3613,2813,0,0
25.05.2022 17:00 - 25.05.2022 18:00,3613,2813,0,50
25.05.2022 18:00 - 25.05.2022 19:00,3613,2813,0,0
25.05.2022 19:00 - 25.05.2022 20:00,3612,2813,0,420
25.05.2022 20:00 - 25.05.2022 21:00,3610,2812,0,535
25.05.2022 21:00 - 25.05.2022 22:00,3611,2812,0,5
25.05.2022 22:00 - 25.05.2022 23:00,3613,2813,0,0
25.05.2022 23:00 - 26.05.2022 00:00,3612,2813,2,1
26.05.2022 00:00 - 26.05.2022 01:00,3614,2814,0,0
26.05.2022 01:00 - 26.05.2022 02:00,3613,2813,0,0
26.05.2022 02:00 - 26.05.2022 03:00,3614,2814,0,0
26.05.2022 03:00 - 26.05.2022 04:00,3612,2813,0,0
26.05.2022 04:00 - 26.05.2022 05:00,3612,2813,0,0
26.05.2022 05:00 - 26.05.2022 06:00,3612,2813,0,0
26.05.2022 06:00 - 26.05.2022 07:00,3542,2818,5,5
26.05.2022 07:00 - 26.05.2022 08:00,3491,2798,0,0
26.05.2022 08:00 - 26.05.2022 09:00,3612,2813,0,0
26.05.2022 09:00 - 26.05.2022 10:00,3105,2546,0,0
26.05.2022 10:00 - 26.05.2022 11:00,3326,2732,1,1
26.05.2022 11:00 - 26.05.2022 12:00,3614,2814,0,0
26.05.2022 12:00 - 26.05.2022 13:00,3257,2721,9,9
26.05.2022 13:00 - 26.05.2022 14:00,3612,2813,0,0
26.05.2022 14:00 - 26.05.2022 15:00,3614,2814,0,0
26.05.2022 15:00 - 26.05.2022 16:00,3614,2814,0,0
26.05.2022 16:00 - 26.05.2022 17:00,3614,2814,0,0
26.05.2022 17:00 - 26.05.2022 18:00,3614,2814,0,0
26.05.2022 18:00 - 26.05.2022 19:00,3614,2814,0,0
26.05.2022 19:00 - 26.05.2022 20:00,3614,2814,0,0
26.05.2022 20:00 - 26.05.2022 21:00,3590,2802,0,0
26.05.2022 21:00 - 26.05.2022 22:00,3594,2804,0,0
26.05.2022 22:00 - 26.05.2022 23:00,3614,2814,0,0
26.05.2022 23:00 - 27.05.2022 00:00,3614,2814,0,0
27.05.2022 00:00 - 27.05.2022 01:00,3448,2729,0,0
27.05.2022 01:00 - 27.05.2022 02:00,3612,2813,0,0
27.05.2022 02:00 - 27.05.2022 03:00,3610,2812,0,0
27.05.2022 03:00 - 27.05.2022 04:00,3610,2812,0,0
27.05.2022 04:00 - 27.05.2022 05:00,3612,2813,0,0
27.05.2022 05:00 - 27.05.2022 06:00,3612,2813,0,0
27.05.2022 06:00 - 27.05.2022 07:00,3614,2814,0,0
27.05.2022 07:00 - 27.05.2022 08:00,3614,2814,0,0
27.05.2022 08:00 - 27.05.2022 09:00,3614,2814,0,0
27.05.2022 09:00 - 27.05.2022 10:00,3614,2814,0,0
27.05.2022 10:00 - 27.05.2022 11:00,3614,2814,0,0
27.05.2022 11:00 - 27.05.2022 12:00,3614,2814,0,0
27.05.2022 12:00 - 27.05.2022 13:00,3614,2814,0,0
27.05.2022 13:00 - 27.05.2022 14:00,3614,2814,0,0
27.05.2022 14:00 - 27.05.2022 15:00,3612,2813,0,0
27.05.2022 15:00 - 27.05.2022 16:00,3612,2813,0,0
27.05.2022 16:00 - 27.05.2022 17:00,3614,2814,0,0
27.05.2022 17:00 - 27.05.2022 18:00,3614,2814,0,153
27.05.2022 18:00 - 27.05.2022 19:00,3614,2814,0,0
27.05.2022 19:00 - 27.05.2022 20:00,3614,2814,0,556
27.05.2022 20:00 - 27.05.2022 21:00,3613,2813,0,768
27.05.2022 21:00 - 27.05.2022 22:00,3614,2814,0,607
27.05.2022 22:00 - 27.05.2022 23:00,3614,2814,0,1214
27.05.2022 23:00 - 28.05.2022 00:00,3174,2594,0,884
28.05.2022 00:00 - 28.05.2022 01:00,3453,2738,0,0
28.05.2022 01:00 - 28.05.2022 02:00,3277,2570,0,0
28.05.2022 02:00 - 28.05.2022 03:00,3391,2704,0,0
28.05.2022 03:00 - 28.05.2022 04:00,2934,2473,0,0
28.05.2022 04:00 - 28.05.2022 05:00,3606,2811,0,0
28.05.2022 05:00 - 28.05.2022 06:00,3467,2742,0,0
28.05.2022 06:00 - 28.05.2022 07:00,3611,2811,0,0
28.05.2022 07:00 - 28.05.2022 08:00,3125,2574,0,216
28.05.2022 08:00 - 28.05.2022 09:00,3539,2772,0,320
28.05.2022 09:00 - 28.05.2022 10:00,2570,2250,1,1359
28.05.2022 10:00 - 28.05.2022 11:00,2452,2083,8,1348
28.05.2022 11:00 - 28.05.2022 12:00,2234,2065,163,1624
28.05.2022 12:00 - 28.05.2022 13:00,2903,2462,171,2094
28.05.2022 13:00 - 28.05.2022 14:00,2847,2456,163,1696
28.05.2022 14:00 - 28.05.2022 15:00,2540,2445,885,2324
28.05.2022 15:00 - 28.05.2022 16:00,2510,2602,540,1764
28.05.2022 16:00 - 28.05.2022 17:00,2146,2285,1274,2304
28.05.2022 17:00 - 28.05.2022 18:00,2571,2499,390,1837
28.05.2022 18:00 - 28.05.2022 19:00,2939,2431,100,381
28.05.2022 19:00 - 28.05.2022 20:00,3420,2696,313,1093
28.05.2022 20:00 - 28.05.2022 21:00,3472,2733,400,945
28.05.2022 21:00 - 28.05.2022 22:00,3474,2734,416,1283
28.05.2022 22:00 - 28.05.2022 23:00,3417,2705,416,1794
28.05.2022 23:00 - 29.05.2022 00:00,3608,2810,0,1581
29.05.2022 00:00 - 29.05.2022 01:00,961,1426,2222,2491
29.05.2022 01:00 - 29.05.2022 02:00,1025,1508,1851,2460
29.05.2022 02:00 - 29.05.2022 03:00,1021,1311,2348,2688
29.05.2022 03:00 - 29.05.2022 04:00,1026,1520,2168,2578
29.05.2022 04:00 - 29.05.2022 05:00,1022,1651,1854,2504
29.05.2022 05:00 - 29.05.2022 06:00,1121,1809,1619,2040
29.05.2022 06:00 - 29.05.2022 07:00,1126,1575,1318,1494
29.05.2022 07:00 - 29.05.2022 08:00,1131,1669,1524,2145
29.05.2022 08:00 - 29.05.2022 09:00,316,1632,1328,2155
29.05.2022 09:00 - 29.05.2022 10:00,136,1134,1851,2152
29.05.2022 10:00 - 29.05.2022 11:00,260,260,2986,2762
29.05.2022 11:00 - 29.05.2022 12:00,136,146,3978,3064
29.05.2022 12:00 - 29.05.2022 13:00,136,136,4080,3115
29.05.2022 13:00 - 29.05.2022 14:00,136,136,4178,3164
29.05.2022 14:00 - 29.05.2022 15:00,136,136,4178,3164
29.05.2022 15:00 - 29.05.2022 16:00,136,136,4178,3164
29.05.2022 16:00 - 29.05.2022 17:00,136,136,4068,3164
29.05.2022 17:00 - 29.05.2022 18:00,424,424,3824,3172
29.05.2022 18:00 - 29.05.2022 19:00,589,739,882,1716
29.05.2022 19:00 - 29.05.2022 20:00,1740,1565,691,1075
29.05.2022 20:00 - 29.05.2022 21:00,1245,1278,510,918
29.05.2022 21:00 - 29.05.2022 22:00,1809,1809,244,909
29.05.2022 22:00 - 29.05.2022 23:00,1850,1850,550,625
29.05.2022 23:00 - 30.05.2022 00:00,1577,1577,242,317
30.05.2022 00:00 - 30.05.2022 01:00,1655,1705,0,150
30.05.2022 01:00 - 30.05.2022 02:00,1667,1767,0,125
30.05.2022 02:00 - 30.05.2022 03:00,1615,1703,0,30
30.05.2022 03:00 - 30.05.2022 04:00,1629,1737,8,108
30.05.2022 04:00 - 30.05.2022 05:00,1754,1859,0,75
30.05.2022 05:00 - 30.05.2022 06:00,1983,2013,0,0
30.05.2022 06:00 - 30.05.2022 07:00,1983,2014,0,0
30.05.2022 07:00 - 30.05.2022 08:00,1982,2012,0,994
30.05.2022 08:00 - 30.05.2022 09:00,1853,1873,0,1923
30.05.2022 09:00 - 30.05.2022 10:00,2914,2794,502,2490
30.05.2022 10:00 - 30.05.2022 11:00,1900,1996,663,2346
30.05.2022 11:00 - 30.05.2022 12:00,2852,2407,848,2896
30.05.2022 12:00 - 30.05.2022 13:00,1584,1734,1137,2518
30.05.2022 13:00 - 30.05.2022 14:00,1629,1817,1338,2900
30.05.2022 14:00 - 30.05.2022 15:00,1477,1766,1070,1618
30.05.2022 15:00 - 30.05.2022 16:00,2846,2505,1293,1988
30.05.2022 16:00 - 30.05.2022 17:00,2486,2359,835,954
30.05.2022 17:00 - 30.05.2022 18:00,1655,2320,586,1622
30.05.2022 18:00 - 30.05.2022 19:00,1410,1951,963,2150
30.05.2022 19:00 - 30.05.2022 20:00,2162,2225,245,1307
30.05.2022 20:00 - 30.05.2022 21:00,2787,2358,200,1819
30.05.2022 21:00 - 30.05.2022 22:00,3300,2685,150,1313
30.05.2022 22:00 - 30.05.2022 23:00,3225,2676,55,1307
30.05.2022 23:00 - 31.05.2022 00:00,3019,2536,0,0
31.05.2022 00:00 - 31.05.2022 01:00,3653,2857,0,911
31.05.2022 01:00 - 31.05.2022 02:00,3814,2914,0,658
31.05.2022 02:00 - 31.05.2022 03:00,3726,2870,0,202
31.05.2022 03:00 - 31.05.2022 04:00,3798,2906,0,0
31.05.2022 04:00 - 31.05.2022 05:00,3758,2886,0,0
31.05.2022 05:00 - 31.05.2022 06:00,3814,2914,0,0
31.05.2022 06:00 - 31.05.2022 07:00,3814,2914,0,0
31.05.2022 07:00 - 31.05.2022 08:00,3814,2914,0,507
31.05.2022 08:00 - 31.05.2022 09:00,3016,2767,219,1868
31.05.2022 09:00 - 31.05.2022 10:00,1493,2098,300,1119
31.05.2022 10:00 - 31.05.2022 11:00,1078,1971,271,346
31.05.2022 11:00 - 31.05.2022 12:00,1543,2224,360,360
31.05.2022 12:00 - 31.05.2022 13:00,672,1867,290,290
31.05.2022 13:00 - 31.05.2022 14:00,599,2113,349,349
31.05.2022 14:00 - 31.05.2022 15:00,1297,2048,160,160
31.05.2022 15:00 - 31.05.2022 16:00,1574,2169,255,255
31.05.2022 16:00 - 31.05.2022 17:00,2668,2470,19,19
31.05.2022 17:00 - 31.05.2022 18:00,2363,2539,584,584
31.05.2022 18:00 - 31.05.2022 19:00,1475,1661,225,425
31.05.2022 19:00 - 31.05.2022 20:00,2394,2372,170,195
31.05.2022 20:00 - 31.05.2022 21:00,2339,2299,0,304
31.05.2022 21:00 - 31.05.2022 22:00,2595,2394,48,453
31.05.2022 22:00 - 31.05.2022 23:00,2268,2254,0,253
31.05.2022 23:00 - 01.06.2022 00:00,2954,2518,0,354
01.06.2022 00:00 - 01.06.2022 01:00,3814,2914,0,784
01.06.2022 01:00 - 01.06.2022 02:00,3814,2914,0,1011
01.06.2022 02:00 - 01.06.2022 03:00,3560,2787,0,0
01.06.2022 03:00 - 01.06.2022 04:00,3664,2839,0,0
01.06.2022 04:00 - 01.06.2022 05:00,3724,2869,0,0
01.06.2022 05:00 - 01.06.2022 06:00,3814,2914,0,0
01.06.2022 06:00 - 01.06.2022 07:00,3814,2914,0,0
01.06.2022 07:00 - 01.06.2022 08:00,3814,2914,0,0
01.06.2022 08:00 - 01.06.2022 09:00,3028,2535,176,176
01.06.2022 09:00 - 01.06.2022 10:00,1734,1831,585,585
01.06.2022 10:00 - 01.06.2022 11:00,1266,1655,395,496
01.06.2022 11:00 - 01.06.2022 12:00,1939,2497,756,756
01.06.2022 12:00 - 01.06.2022 13:00,1388,2347,623,623
01.06.2022 13:00 - 01.06.2022 14:00,1203,1968,453,463
01.06.2022 14:00 - 01.06.2022 15:00,1472,1712,510,610
01.06.2022 15:00 - 01.06.2022 16:00,1856,2364,453,453
01.06.2022 16:00 - 01.06.2022 17:00,2572,2444,363,413
01.06.2022 17:00 - 01.06.2022 18:00,1689,1856,277,496
01.06.2022 18:00 - 01.06.2022 19:00,2130,2055,582,887
01.06.2022 19:00 - 01.06.2022 20:00,1915,2229,482,487
01.06.2022 20:00 - 01.06.2022 21:00,3185,2675,385,390
01.06.2022 21:00 - 01.06.2022 22:00,2975,2613,506,536
01.06.2022 22:00 - 01.06.2022 23:00,3203,2776,559,681
01.06.2022 23:00 - 02.06.2022 00:00,3368,2692,0,0
02.06.2022 00:00 - 02.06.2022 01:00,2824,2832,0,0
02.06.2022 01:00 - 02.06.2022 02:00,2913,2913,0,20
02.06.2022 02:00 - 02.06.2022 03:00,2818,2818,0,123
02.06.2022 03:00 - 02.06.2022 04:00,2864,2864,0,184
02.06.2022 04:00 - 02.06.2022 05:00,2914,2914,0,126
02.06.2022 05:00 - 02.06.2022 06:00,2914,2914,0,102
02.06.2022 06:00 - 02.06.2022 07:00,2914,2914,0,0
02.06.2022 07:00 - 02.06.2022 08:00,2903,2903,0,0
02.06.2022 08:00 - 02.06.2022 09:00,2794,2838,0,15
02.06.2022 09:00 - 02.06.2022 10:00,2481,2609,0,0
02.06.2022 10:00 - 02.06.2022 11:00,2859,2869,0,0
02.06.2022 11:00 - 02.06.2022 12:00,2898,2898,0,20
02.06.2022 12:00 - 02.06.2022 13:00,2913,2913,0,0
02.06.2022 13:00 - 02.06.2022 14:00,2909,2909,0,50
02.06.2022 14:00 - 02.06.2022 15:00,2909,2910,0,225
02.06.2022 15:00 - 02.06.2022 16:00,2914,2914,0,120
02.06.2022 16:00 - 02.06.2022 17:00,2912,2912,0,0
02.06.2022 17:00 - 02.06.2022 18:00,2914,2914,0,0
02.06.2022 18:00 - 02.06.2022 19:00,2804,2874,0,0
02.06.2022 19:00 - 02.06.2022 20:00,2721,2839,0,101
02.06.2022 20:00 - 02.06.2022 21:00,2914,2914,0,328
02.06.2022 21:00 - 02.06.2022 22:00,2914,2914,0,202
02.06.2022 22:00 - 02.06.2022 23:00,2914,2914,0,177
02.06.2022 23:00 - 03.06.2022 00:00,2454,2454,0,101
