"Time (CET/CEST)","BZN|GB > BZN|FR Day Ahead [MW]","BZN|GB > BZN|FR Total [MW]","BZN|FR > BZN|GB Day Ahead [MW]","BZN|FR > BZN|GB Total [MW]"
"19.11.2018 17:00 - 19.11.2018 18:00","0","600","257","257"
"19.11.2018 18:00 - 19.11.2018 19:00","0","500","294","294"
"19.11.2018 19:00 - 19.11.2018 20:00","472","922","0","0"
"19.11.2018 20:00 - 19.11.2018 21:00","564","764","0","0"
"19.11.2018 21:00 - 19.11.2018 22:00","1573","1673","0","0"
"19.11.2018 22:00 - 19.11.2018 23:00","2000","2000","0","0"
"19.11.2018 23:00 - 20.11.2018 00:00","2000","2000","0","0"
"20.11.2018 00:00 - 20.11.2018 01:00","1121","1222","0","0"
"20.11.2018 01:00 - 20.11.2018 02:00","0","101","0","60"
"20.11.2018 02:00 - 20.11.2018 03:00","0","101","174","234"
"20.11.2018 03:00 - 20.11.2018 04:00","0","101","0","60"
"20.11.2018 04:00 - 20.11.2018 05:00","89","190","0","60"
"20.11.2018 05:00 - 20.11.2018 06:00","1448","1448","0","607"
"20.11.2018 06:00 - 20.11.2018 07:00","2000","2000","0","2024"
"20.11.2018 07:00 - 20.11.2018 08:00","2000","2000","0","1518"
"20.11.2018 08:00 - 20.11.2018 09:00","2000","2000","0","1518"
"20.11.2018 09:00 - 20.11.2018 10:00","2000","2000","0","810"
"20.11.2018 10:00 - 20.11.2018 11:00","2000","2000","0","405"
"20.11.2018 11:00 - 20.11.2018 12:00","2000","2000","0","0"
"20.11.2018 12:00 - 20.11.2018 13:00","2000","2000","0","0"
"20.11.2018 13:00 - 20.11.2018 14:00","2000","2000","0","0"
"20.11.2018 14:00 - 20.11.2018 15:00","2000","2000","0","1013"
"20.11.2018 15:00 - 20.11.2018 16:00","2000","2000","0","1013"
"20.11.2018 16:00 - 20.11.2018 17:00","2000","2000","0","1013"
"20.11.2018 17:00 - 20.11.2018 18:00","2000","2000","0","1013"
"20.11.2018 18:00 - 20.11.2018 19:00","2000","2000","0","910"
"20.11.2018 19:00 - 20.11.2018 20:00","2000","2000","0","708"
"20.11.2018 20:00 - 20.11.2018 21:00","2000","2000","0","708"
"20.11.2018 21:00 - 20.11.2018 22:00","1978","1988","0","506"
"20.11.2018 22:00 - 20.11.2018 23:00","2000","2000","0","212"
"20.11.2018 23:00 - 21.11.2018 00:00","2000","2000","0","202"
"21.11.2018 00:00 - 21.11.2018 01:00","2000","2000","N/A","101"
"21.11.2018 01:00 - 21.11.2018 02:00","1495","1549","N/A","0"
"21.11.2018 02:00 - 21.11.2018 03:00","752","779","N/A","0"
"21.11.2018 03:00 - 21.11.2018 04:00","371","379","N/A","0"
"21.11.2018 04:00 - 21.11.2018 05:00","994","1049","N/A","0"
"21.11.2018 05:00 - 21.11.2018 06:00","2000","2000","N/A","101"
"21.11.2018 06:00 - 21.11.2018 07:00","2000","2000","N/A","101"
"21.11.2018 07:00 - 21.11.2018 08:00","2000","2000","N/A","509"
"21.11.2018 08:00 - 21.11.2018 09:00","2000","2000","N/A","509"
"21.11.2018 09:00 - 21.11.2018 10:00","2000","2000","N/A","509"
"21.11.2018 10:00 - 21.11.2018 11:00","2000","2000","N/A","405"
"21.11.2018 11:00 - 21.11.2018 12:00","2000","2000","N/A","405"
"21.11.2018 12:00 - 21.11.2018 13:00","2000","2000","N/A","405"
"21.11.2018 13:00 - 21.11.2018 14:00","2000","2000","N/A","505"
"21.11.2018 14:00 - 21.11.2018 15:00","2000","2000","N/A","505"
"21.11.2018 15:00 - 21.11.2018 16:00","2000","2000","N/A","505"
"21.11.2018 16:00 - 21.11.2018 17:00","2000","2000","N/A","1011"
"21.11.2018 17:00 - 21.11.2018 18:00","2000","2000","N/A","1819"
"21.11.2018 18:00 - 21.11.2018 19:00","2000","2000","N/A","2226"
"21.11.2018 19:00 - 21.11.2018 20:00","2000","2000","N/A","506"
"21.11.2018 20:00 - 21.11.2018 21:00","2000","2000","N/A","606"
"21.11.2018 21:00 - 21.11.2018 22:00","2000","2000","N/A","300"
"21.11.2018 22:00 - 21.11.2018 23:00","2000","2000","N/A","300"
"21.11.2018 23:00 - 22.11.2018 00:00","2000","2000","N/A","300"
"22.11.2018 00:00 - 22.11.2018 01:00","2000","2000","N/A","0"
"22.11.2018 01:00 - 22.11.2018 02:00","1498","1598","N/A","0"
"22.11.2018 02:00 - 22.11.2018 03:00","548","598","N/A","0"
"22.11.2018 03:00 - 22.11.2018 04:00","25","75","N/A","0"
"22.11.2018 04:00 - 22.11.2018 05:00","25","75","N/A","0"
"22.11.2018 05:00 - 22.11.2018 06:00","2000","2000","N/A","0"
"22.11.2018 06:00 - 22.11.2018 07:00","2000","2000","N/A","0"
"22.11.2018 07:00 - 22.11.2018 08:00","2000","2000","N/A","506"
"22.11.2018 08:00 - 22.11.2018 09:00","2000","2000","N/A","1183"
"22.11.2018 09:00 - 22.11.2018 10:00","2000","2000","N/A","1183"
"22.11.2018 10:00 - 22.11.2018 11:00","2000","2000","N/A","1487"
"22.11.2018 11:00 - 22.11.2018 12:00","2000","2000","N/A","1774"
"22.11.2018 12:00 - 22.11.2018 13:00","2000","2000","N/A","1774"
"22.11.2018 13:00 - 22.11.2018 14:00","2000","2000","N/A","1619"
"22.11.2018 14:00 - 22.11.2018 15:00","2000","2000","N/A","2125"
"22.11.2018 15:00 - 22.11.2018 16:00","2000","2000","N/A","1720"
"22.11.2018 16:00 - 22.11.2018 17:00","2000","2000","N/A","1819"
"22.11.2018 17:00 - 22.11.2018 18:00","1527","1527","N/A","1665"
"22.11.2018 18:00 - 22.11.2018 19:00","2000","2000","N/A","1917"
"22.11.2018 19:00 - 22.11.2018 20:00","1895","1895","N/A","1669"
"22.11.2018 20:00 - 22.11.2018 21:00","2000","2000","N/A","1114"
"22.11.2018 21:00 - 22.11.2018 22:00","1466","1466","N/A","1164"
"22.11.2018 22:00 - 22.11.2018 23:00","2000","2000","N/A","1366"
"22.11.2018 23:00 - 23.11.2018 00:00","2000","2000","N/A","1012"
"23.11.2018 00:00 - 23.11.2018 01:00","2000","2000","0","100"
"23.11.2018 01:00 - 23.11.2018 02:00","963","963","0","100"
"23.11.2018 02:00 - 23.11.2018 03:00","936","936","0","50"
"23.11.2018 03:00 - 23.11.2018 04:00","165","165","0","0"
"23.11.2018 04:00 - 23.11.2018 05:00","751","751","0","0"
"23.11.2018 05:00 - 23.11.2018 06:00","2000","2000","0","0"
"23.11.2018 06:00 - 23.11.2018 07:00","2000","2000","0","153"
"23.11.2018 07:00 - 23.11.2018 08:00","2000","2000","0","1115"
"23.11.2018 08:00 - 23.11.2018 09:00","2000","2000","0","1571"
"23.11.2018 09:00 - 23.11.2018 10:00","2000","2000","0","1773"
"23.11.2018 10:00 - 23.11.2018 11:00","2000","2000","0","1266"
"23.11.2018 11:00 - 23.11.2018 12:00","2000","2000","0","1671"
"23.11.2018 12:00 - 23.11.2018 13:00","2000","2000","0","1903"
"23.11.2018 13:00 - 23.11.2018 14:00","2000","2000","0","1872"
"23.11.2018 14:00 - 23.11.2018 15:00","1992","1992","0","1666"
"23.11.2018 15:00 - 23.11.2018 16:00","2000","2000","0","1515"
"23.11.2018 16:00 - 23.11.2018 17:00","1675","1675","0","1212"
"23.11.2018 17:00 - 23.11.2018 18:00","230","230","454","1034"
"23.11.2018 18:00 - 23.11.2018 19:00","230","230","338","846"
"23.11.2018 19:00 - 23.11.2018 20:00","897","897","0","506"
"23.11.2018 20:00 - 23.11.2018 21:00","230","230","0","166"
"23.11.2018 21:00 - 23.11.2018 22:00","230","230","0","100"
"23.11.2018 22:00 - 23.11.2018 23:00","230","230","30","130"
"23.11.2018 23:00 - 24.11.2018 00:00","786","786","0","808"
"24.11.2018 00:00 - 24.11.2018 01:00","0","0","2000","2000"
"24.11.2018 01:00 - 24.11.2018 02:00","0","0","2000","2000"
"24.11.2018 02:00 - 24.11.2018 03:00","0","0","2000","2000"
"24.11.2018 03:00 - 24.11.2018 04:00","0","0","2000","2000"
"24.11.2018 04:00 - 24.11.2018 05:00","0","0","2000","2000"
"24.11.2018 05:00 - 24.11.2018 06:00","0","0","2000","2000"
"24.11.2018 06:00 - 24.11.2018 07:00","0","0","2000","2000"
"24.11.2018 07:00 - 24.11.2018 08:00","0","0","698","698"
"24.11.2018 08:00 - 24.11.2018 09:00","0","200","0","0"
"24.11.2018 09:00 - 24.11.2018 10:00","115","365","0","0"
"24.11.2018 10:00 - 24.11.2018 11:00","0","0","1295","1295"
"24.11.2018 11:00 - 24.11.2018 12:00","0","300","2000","2000"
"24.11.2018 12:00 - 24.11.2018 13:00","0","330","2000","2000"
"24.11.2018 13:00 - 24.11.2018 14:00","0","280","2000","2000"
"24.11.2018 14:00 - 24.11.2018 15:00","0","0","2000","2000"
"24.11.2018 15:00 - 24.11.2018 16:00","0","0","2000","2000"
"24.11.2018 16:00 - 24.11.2018 17:00","0","30","832","832"
"24.11.2018 17:00 - 24.11.2018 18:00","0","0","2000","2000"
"24.11.2018 18:00 - 24.11.2018 19:00","0","0","2000","2000"
"24.11.2018 19:00 - 24.11.2018 20:00","0","0","2000","2000"
"24.11.2018 20:00 - 24.11.2018 21:00","0","0","2000","2000"
"24.11.2018 21:00 - 24.11.2018 22:00","0","0","2000","2000"
"24.11.2018 22:00 - 24.11.2018 23:00","0","0","2000","2000"
"24.11.2018 23:00 - 25.11.2018 00:00","0","0","1820","2000"
"25.11.2018 00:00 - 25.11.2018 01:00","N/A","0","2000","2000"
"25.11.2018 01:00 - 25.11.2018 02:00","N/A","0","2000","2000"
"25.11.2018 02:00 - 25.11.2018 03:00","N/A","0","2000","2000"
"25.11.2018 03:00 - 25.11.2018 04:00","N/A","0","2000","2000"
"25.11.2018 04:00 - 25.11.2018 05:00","N/A","0","2000","2000"
"25.11.2018 05:00 - 25.11.2018 06:00","N/A","0","2000","2000"
"25.11.2018 06:00 - 25.11.2018 07:00","N/A","0","2000","2000"
"25.11.2018 07:00 - 25.11.2018 08:00","N/A","0","1909","2000"
"25.11.2018 08:00 - 25.11.2018 09:00","N/A","100","2000","2000"
"25.11.2018 09:00 - 25.11.2018 10:00","N/A","100","2000","2000"
"25.11.2018 10:00 - 25.11.2018 11:00","N/A","0","2000","2000"
"25.11.2018 11:00 - 25.11.2018 12:00","N/A","0","2000","2000"
"25.11.2018 12:00 - 25.11.2018 13:00","N/A","0","2000","2000"
"25.11.2018 13:00 - 25.11.2018 14:00","N/A","0","2000","2000"
"25.11.2018 14:00 - 25.11.2018 15:00","N/A","0","2000","2000"
"25.11.2018 15:00 - 25.11.2018 16:00","N/A","0","2000","2000"
"25.11.2018 16:00 - 25.11.2018 17:00","N/A","0","2000","2000"
"25.11.2018 17:00 - 25.11.2018 18:00","N/A","0","2000","2000"
"25.11.2018 18:00 - 25.11.2018 19:00","N/A","0","2000","2000"
"25.11.2018 19:00 - 25.11.2018 20:00","N/A","0","2000","2000"
"25.11.2018 20:00 - 25.11.2018 21:00","N/A","0","2000","2000"
"25.11.2018 21:00 - 25.11.2018 22:00","N/A","0","2000","2000"
"25.11.2018 22:00 - 25.11.2018 23:00","N/A","0","2000","2000"
"25.11.2018 23:00 - 26.11.2018 00:00","N/A","0","1985","1985"
"26.11.2018 00:00 - 26.11.2018 01:00","25","25","2025","2025"
"26.11.2018 01:00 - 26.11.2018 02:00","25","25","2025","2025"
"26.11.2018 02:00 - 26.11.2018 03:00","25","25","2025","2025"
"26.11.2018 03:00 - 26.11.2018 04:00","25","25","2025","2025"
"26.11.2018 04:00 - 26.11.2018 05:00","25","25","2025","2025"
"26.11.2018 05:00 - 26.11.2018 06:00","25","25","2025","2025"
"26.11.2018 06:00 - 26.11.2018 07:00","255","255","0","1013"
"26.11.2018 07:00 - 26.11.2018 08:00","2000","2000","0","1013"
"26.11.2018 08:00 - 26.11.2018 09:00","2000","2000","0","710"
"26.11.2018 09:00 - 26.11.2018 10:00","2000","2000","0","202"
"26.11.2018 10:00 - 26.11.2018 11:00","2000","2000","0","202"
"26.11.2018 11:00 - 26.11.2018 12:00","2000","2000","0","634"
"26.11.2018 12:00 - 26.11.2018 13:00","2000","2000","0","1215"
"26.11.2018 13:00 - 26.11.2018 14:00","1307","1307","0","1115"
"26.11.2018 14:00 - 26.11.2018 15:00","691","691","0","1815"
"26.11.2018 15:00 - 26.11.2018 16:00","370","370","0","1616"
"26.11.2018 16:00 - 26.11.2018 17:00","25","25","151","1371"
"26.11.2018 17:00 - 26.11.2018 18:00","106","106","0","1403"
"26.11.2018 18:00 - 26.11.2018 19:00","1588","1588","0","2415"
"26.11.2018 19:00 - 26.11.2018 20:00","1313","1313","0","2373"
"26.11.2018 20:00 - 26.11.2018 21:00","684","684","0","1663"
"26.11.2018 21:00 - 26.11.2018 22:00","626","626","0","404"
"26.11.2018 22:00 - 26.11.2018 23:00","1153","1153","0","141"
"26.11.2018 23:00 - 27.11.2018 00:00","1575","1575","0","200"
"27.11.2018 00:00 - 27.11.2018 01:00","0","0","1579","1579"
"27.11.2018 01:00 - 27.11.2018 02:00","0","0","1940","1940"
"27.11.2018 02:00 - 27.11.2018 03:00","0","0","2000","2000"
"27.11.2018 03:00 - 27.11.2018 04:00","0","0","2000","2000"
"27.11.2018 04:00 - 27.11.2018 05:00","0","0","2000","2000"
"27.11.2018 05:00 - 27.11.2018 06:00","0","0","0","0"
"27.11.2018 06:00 - 27.11.2018 07:00","2000","2000","0","506"
"27.11.2018 07:00 - 27.11.2018 08:00","2000","2000","0","1316"
"27.11.2018 08:00 - 27.11.2018 09:00","2000","2000","0","1924"
"27.11.2018 09:00 - 27.11.2018 10:00","2000","2000","0","2126"
"27.11.2018 10:00 - 27.11.2018 11:00","2000","2000","0","2126"
"27.11.2018 11:00 - 27.11.2018 12:00","2000","2000","0","2126"
"27.11.2018 12:00 - 27.11.2018 13:00","2000","2000","0","2126"
"27.11.2018 13:00 - 27.11.2018 14:00","2000","2000","0","2126"
"27.11.2018 14:00 - 27.11.2018 15:00","2000","2000","0","1796"
"27.11.2018 15:00 - 27.11.2018 16:00","2000","2000","0","1594"
"27.11.2018 16:00 - 27.11.2018 17:00","2000","2000","0","1645"
"27.11.2018 17:00 - 27.11.2018 18:00","2000","2000","0","1556"
"27.11.2018 18:00 - 27.11.2018 19:00","1351","1401","0","921"
"27.11.2018 19:00 - 27.11.2018 20:00","1803","1853","0","1314"
"27.11.2018 20:00 - 27.11.2018 21:00","175","175","289","845"
"27.11.2018 21:00 - 27.11.2018 22:00","175","175","1302","1957"
"27.11.2018 22:00 - 27.11.2018 23:00","175","175","1325","1980"
"27.11.2018 23:00 - 28.11.2018 00:00","175","175","0","655"
"28.11.2018 00:00 - 28.11.2018 01:00","0","248","2000","2000"
"28.11.2018 01:00 - 28.11.2018 02:00","0","345","2000","2000"
"28.11.2018 02:00 - 28.11.2018 03:00","0","345","2000","2000"
"28.11.2018 03:00 - 28.11.2018 04:00","0","345","2000","2000"
"28.11.2018 04:00 - 28.11.2018 05:00","0","395","1980","1990"
"28.11.2018 05:00 - 28.11.2018 06:00","0","50","392","432"
"28.11.2018 06:00 - 28.11.2018 07:00","586","586","0","1057"
"28.11.2018 07:00 - 28.11.2018 08:00","175","175","656","1448"
"28.11.2018 08:00 - 28.11.2018 09:00","175","175","193","962"
"28.11.2018 09:00 - 28.11.2018 10:00","175","175","0","879"
"28.11.2018 10:00 - 28.11.2018 11:00","175","175","7","1012"
"28.11.2018 11:00 - 28.11.2018 12:00","0","0","0","1005"
"28.11.2018 12:00 - 28.11.2018 13:00","0","0","0","1005"
"28.11.2018 13:00 - 28.11.2018 14:00","0","0","0","1005"
"28.11.2018 14:00 - 28.11.2018 15:00","0","0","0","1794"
"28.11.2018 15:00 - 28.11.2018 16:00","0","0","9","1744"
"28.11.2018 16:00 - 28.11.2018 17:00","0","0","113","1846"
"28.11.2018 17:00 - 28.11.2018 18:00","0","0","2000","2000"
"28.11.2018 18:00 - 28.11.2018 19:00","0","0","2000","2000"
"28.11.2018 19:00 - 28.11.2018 20:00","0","0","2000","2000"
"28.11.2018 20:00 - 28.11.2018 21:00","0","0","2000","2000"
"28.11.2018 21:00 - 28.11.2018 22:00","0","0","2000","2000"
"28.11.2018 22:00 - 28.11.2018 23:00","0","30","2000","2000"
"28.11.2018 23:00 - 29.11.2018 00:00","0","30","460","1169"
"29.11.2018 00:00 - 29.11.2018 01:00","N/A","0","1574","1574"
"29.11.2018 01:00 - 29.11.2018 02:00","N/A","395","2000","2000"
"29.11.2018 02:00 - 29.11.2018 03:00","N/A","395","2000","2000"
"29.11.2018 03:00 - 29.11.2018 04:00","N/A","395","2000","2000"
"29.11.2018 04:00 - 29.11.2018 05:00","N/A","49","1528","1528"
"29.11.2018 05:00 - 29.11.2018 06:00","N/A","0","1408","1408"
"29.11.2018 06:00 - 29.11.2018 07:00","N/A","100","1695","1698"
"29.11.2018 07:00 - 29.11.2018 08:00","N/A","0","0","800"
"29.11.2018 08:00 - 29.11.2018 09:00","N/A","0","162","900"
"29.11.2018 09:00 - 29.11.2018 10:00","N/A","0","1000","1000"
"29.11.2018 10:00 - 29.11.2018 11:00","N/A","0","1000","1000"
"29.11.2018 11:00 - 29.11.2018 12:00","N/A","0","1000","1000"
"29.11.2018 12:00 - 29.11.2018 13:00","N/A","0","471","743"
"29.11.2018 13:00 - 29.11.2018 14:00","N/A","0","360","611"
"29.11.2018 14:00 - 29.11.2018 15:00","N/A","75","0","375"
"29.11.2018 15:00 - 29.11.2018 16:00","N/A","75","0","350"
"29.11.2018 16:00 - 29.11.2018 17:00","N/A","75","685","860"
"29.11.2018 17:00 - 29.11.2018 18:00","N/A","0","2000","2000"
"29.11.2018 18:00 - 29.11.2018 19:00","N/A","0","2000","2000"
"29.11.2018 19:00 - 29.11.2018 20:00","N/A","0","1661","1950"
"29.11.2018 20:00 - 29.11.2018 21:00","N/A","0","1587","1929"
"29.11.2018 21:00 - 29.11.2018 22:00","N/A","0","2000","2000"
"29.11.2018 22:00 - 29.11.2018 23:00","N/A","0","1800","2000"
"29.11.2018 23:00 - 30.11.2018 00:00","N/A","30","0","0"
"30.11.2018 00:00 - 30.11.2018 01:00","0","0","182","182"
"30.11.2018 01:00 - 30.11.2018 02:00","0","0","387","387"
"30.11.2018 02:00 - 30.11.2018 03:00","76","76","387","387"
"30.11.2018 03:00 - 30.11.2018 04:00","179","179","387","387"
"30.11.2018 04:00 - 30.11.2018 05:00","537","537","387","387"
"30.11.2018 05:00 - 30.11.2018 06:00","1027","1027","387","387"
"30.11.2018 06:00 - 30.11.2018 07:00","855","1030","182","182"
"30.11.2018 07:00 - 30.11.2018 08:00","0","50","0","0"
"30.11.2018 08:00 - 30.11.2018 09:00","51","51","0","557"
"30.11.2018 09:00 - 30.11.2018 10:00","0","0","0","577"
"30.11.2018 10:00 - 30.11.2018 11:00","0","0","405","405"
"30.11.2018 11:00 - 30.11.2018 12:00","297","297","0","610"
"30.11.2018 12:00 - 30.11.2018 13:00","942","942","0","711"
"30.11.2018 13:00 - 30.11.2018 14:00","979","979","0","711"
"30.11.2018 14:00 - 30.11.2018 15:00","676","676","0","1114"
"30.11.2018 15:00 - 30.11.2018 16:00","70","270","0","504"
"30.11.2018 16:00 - 30.11.2018 17:00","0","50","700","1204"
"30.11.2018 17:00 - 30.11.2018 18:00","0","0","2000","2000"
"30.11.2018 18:00 - 30.11.2018 19:00","0","0","2000","2000"
"30.11.2018 19:00 - 30.11.2018 20:00","0","0","2000","2000"
"30.11.2018 20:00 - 30.11.2018 21:00","0","0","2000","2000"
"30.11.2018 21:00 - 30.11.2018 22:00","0","0","2000","2000"
"30.11.2018 22:00 - 30.11.2018 23:00","0","0","1629","1679"
"30.11.2018 23:00 - 01.12.2018 00:00","0","50","843","843"
"01.12.2018 00:00 - 01.12.2018 01:00","N/A","0","712","762"
"01.12.2018 01:00 - 01.12.2018 02:00","N/A","397","2000","2000"
"01.12.2018 02:00 - 01.12.2018 03:00","N/A","397","2000","2000"
"01.12.2018 03:00 - 01.12.2018 04:00","N/A","496","2000","2000"
"01.12.2018 04:00 - 01.12.2018 05:00","N/A","496","2000","2000"
"01.12.2018 05:00 - 01.12.2018 06:00","N/A","396","2000","2000"
"01.12.2018 06:00 - 01.12.2018 07:00","N/A","297","2000","2000"
"01.12.2018 07:00 - 01.12.2018 08:00","N/A","248","2000","2000"
"01.12.2018 08:00 - 01.12.2018 09:00","N/A","100","2000","2000"
"01.12.2018 09:00 - 01.12.2018 10:00","N/A","0","1647","1697"
"01.12.2018 10:00 - 01.12.2018 11:00","N/A","0","2000","2000"
"01.12.2018 11:00 - 01.12.2018 12:00","N/A","0","2000","2000"
"01.12.2018 12:00 - 01.12.2018 13:00","N/A","0","2000","2000"
"01.12.2018 13:00 - 01.12.2018 14:00","N/A","0","2000","2000"
"01.12.2018 14:00 - 01.12.2018 15:00","N/A","0","2000","2000"
"01.12.2018 15:00 - 01.12.2018 16:00","N/A","0","2000","2000"
"01.12.2018 16:00 - 01.12.2018 17:00","N/A","0","2000","2000"
"01.12.2018 17:00 - 01.12.2018 18:00","N/A","0","2000","2000"
"01.12.2018 18:00 - 01.12.2018 19:00","N/A","0","2000","2000"
"01.12.2018 19:00 - 01.12.2018 20:00","N/A","0","2000","2000"
"01.12.2018 20:00 - 01.12.2018 21:00","N/A","0","2000","2000"
"01.12.2018 21:00 - 01.12.2018 22:00","N/A","0","2000","2000"
"01.12.2018 22:00 - 01.12.2018 23:00","N/A","0","2000","2000"
"01.12.2018 23:00 - 02.12.2018 00:00","N/A","0","1605","1805"
"02.12.2018 00:00 - 02.12.2018 01:00","N/A","0","2000","2000"
"02.12.2018 01:00 - 02.12.2018 02:00","N/A","49","2000","2000"
"02.12.2018 02:00 - 02.12.2018 03:00","N/A","99","2000","2000"
"02.12.2018 03:00 - 02.12.2018 04:00","N/A","148","2000","2000"
"02.12.2018 04:00 - 02.12.2018 05:00","N/A","346","2000","2000"
"02.12.2018 05:00 - 02.12.2018 06:00","N/A","346","2000","2000"
"02.12.2018 06:00 - 02.12.2018 07:00","N/A","841","2000","2000"
"02.12.2018 07:00 - 02.12.2018 08:00","N/A","791","2000","2000"
"02.12.2018 08:00 - 02.12.2018 09:00","N/A","693","2000","2000"
"02.12.2018 09:00 - 02.12.2018 10:00","N/A","198","2000","2000"
"02.12.2018 10:00 - 02.12.2018 11:00","N/A","0","2000","2000"
"02.12.2018 11:00 - 02.12.2018 12:00","N/A","0","2000","2000"
"02.12.2018 12:00 - 02.12.2018 13:00","N/A","0","2000","2000"
"02.12.2018 13:00 - 02.12.2018 14:00","N/A","0","2000","2000"
"02.12.2018 14:00 - 02.12.2018 15:00","N/A","0","2000","2000"
"02.12.2018 15:00 - 02.12.2018 16:00","N/A","0","2000","2000"
"02.12.2018 16:00 - 02.12.2018 17:00","N/A","0","2000","2000"
"02.12.2018 17:00 - 02.12.2018 18:00","N/A","0","2000","2000"
"02.12.2018 18:00 - 02.12.2018 19:00","N/A","0","2000","2000"
"02.12.2018 19:00 - 02.12.2018 20:00","N/A","0","2000","2000"
"02.12.2018 20:00 - 02.12.2018 21:00","N/A","0","2000","2000"
"02.12.2018 21:00 - 02.12.2018 22:00","N/A","0","2000","2000"
"02.12.2018 22:00 - 02.12.2018 23:00","N/A","0","2000","2000"
"02.12.2018 23:00 - 03.12.2018 00:00","N/A","0","1345","1345"
"03.12.2018 00:00 - 03.12.2018 01:00","N/A","297","2000","2000"
"03.12.2018 01:00 - 03.12.2018 02:00","N/A","346","2000","2000"
"03.12.2018 02:00 - 03.12.2018 03:00","N/A","395","2000","2000"
"03.12.2018 03:00 - 03.12.2018 04:00","N/A","395","2000","2000"
"03.12.2018 04:00 - 03.12.2018 05:00","N/A","395","2000","2000"
"03.12.2018 05:00 - 03.12.2018 06:00","N/A","395","2000","2000"
"03.12.2018 06:00 - 03.12.2018 07:00","N/A","395","2000","2000"
"03.12.2018 07:00 - 03.12.2018 08:00","N/A","99","2000","2000"
"03.12.2018 08:00 - 03.12.2018 09:00","N/A","0","848","1709"
"03.12.2018 09:00 - 03.12.2018 10:00","N/A","0","1738","1788"
"03.12.2018 10:00 - 03.12.2018 11:00","N/A","0","2000","2000"
"03.12.2018 11:00 - 03.12.2018 12:00","N/A","0","2000","2000"
"03.12.2018 12:00 - 03.12.2018 13:00","N/A","0","2000","2000"
"03.12.2018 13:00 - 03.12.2018 14:00","N/A","0","2000","2000"
"03.12.2018 14:00 - 03.12.2018 15:00","N/A","0","2000","2000"
"03.12.2018 15:00 - 03.12.2018 16:00","N/A","0","2000","2000"
"03.12.2018 16:00 - 03.12.2018 17:00","N/A","0","2000","2000"
"03.12.2018 17:00 - 03.12.2018 18:00","N/A","0","2000","2000"
"03.12.2018 18:00 - 03.12.2018 19:00","N/A","0","2000","2000"
"03.12.2018 19:00 - 03.12.2018 20:00","N/A","0","2000","2000"
"03.12.2018 20:00 - 03.12.2018 21:00","N/A","0","2000","2000"
"03.12.2018 21:00 - 03.12.2018 22:00","N/A","0","2000","2000"
"03.12.2018 22:00 - 03.12.2018 23:00","N/A","0","2000","2000"
"03.12.2018 23:00 - 04.12.2018 00:00","N/A","0","2000","2000"
"04.12.2018 00:00 - 04.12.2018 01:00","N/A","0","2000","2000"
"04.12.2018 01:00 - 04.12.2018 02:00","N/A","0","2000","2000"
"04.12.2018 02:00 - 04.12.2018 03:00","N/A","0","2000","2000"
"04.12.2018 03:00 - 04.12.2018 04:00","N/A","0","2000","2000"
"04.12.2018 04:00 - 04.12.2018 05:00","N/A","0","2000","2000"
"04.12.2018 05:00 - 04.12.2018 06:00","N/A","0","2000","2000"
"04.12.2018 06:00 - 04.12.2018 07:00","N/A","0","2000","2000"
"04.12.2018 07:00 - 04.12.2018 08:00","N/A","0","2000","2000"
"04.12.2018 08:00 - 04.12.2018 09:00","N/A","0","2000","2000"
"04.12.2018 09:00 - 04.12.2018 10:00","N/A","0","2000","2000"
"04.12.2018 10:00 - 04.12.2018 11:00","N/A","0","2000","2000"
"04.12.2018 11:00 - 04.12.2018 12:00","N/A","0","2000","2000"
"04.12.2018 12:00 - 04.12.2018 13:00","N/A","0","1953","1977"
"04.12.2018 13:00 - 04.12.2018 14:00","N/A","0","2000","2000"
"04.12.2018 14:00 - 04.12.2018 15:00","N/A","0","2000","2000"
"04.12.2018 15:00 - 04.12.2018 16:00","N/A","0","2000","2000"
"04.12.2018 16:00 - 04.12.2018 17:00","N/A","0","2000","2000"
"04.12.2018 17:00 - 04.12.2018 18:00","N/A","0","2000","2000"
"04.12.2018 18:00 - 04.12.2018 19:00","N/A","0","2000","2000"
"04.12.2018 19:00 - 04.12.2018 20:00","N/A","0","2000","2000"
"04.12.2018 20:00 - 04.12.2018 21:00","N/A","0","2000","2000"
"04.12.2018 21:00 - 04.12.2018 22:00","N/A","0","2000","2000"
"04.12.2018 22:00 - 04.12.2018 23:00","N/A","0","2000","2000"
"04.12.2018 23:00 - 05.12.2018 00:00","N/A","0","2000","2000"
"05.12.2018 00:00 - 05.12.2018 01:00","0","0","2000","2000"
"05.12.2018 01:00 - 05.12.2018 02:00","0","0","2000","2000"
"05.12.2018 02:00 - 05.12.2018 03:00","0","0","2000","2000"
"05.12.2018 03:00 - 05.12.2018 04:00","0","0","2000","2000"
"05.12.2018 04:00 - 05.12.2018 05:00","0","0","2000","2000"
"05.12.2018 05:00 - 05.12.2018 06:00","0","0","2000","2000"
"05.12.2018 06:00 - 05.12.2018 07:00","0","0","1997","1997"
"05.12.2018 07:00 - 05.12.2018 08:00","461","511","0","910"
"05.12.2018 08:00 - 05.12.2018 09:00","0","50","0","609"
"05.12.2018 09:00 - 05.12.2018 10:00","0","50","526","1033"
