"Time (CET/CEST)","BZN|ES > BZN|FR Day Ahead [MW]","BZN|ES > BZN|FR Total [MW]","BZN|FR > BZN|ES Day Ahead [MW]","BZN|FR > BZN|ES Total [MW]"
"17.01.2021 00:00 - 17.01.2021 01:00","0","0","2960","2960"
"17.01.2021 01:00 - 17.01.2021 02:00","0","0","2960","2960"
"17.01.2021 02:00 - 17.01.2021 03:00","0","0","2960","2960"
"17.01.2021 03:00 - 17.01.2021 04:00","0","0","2960","2960"
"17.01.2021 04:00 - 17.01.2021 05:00","0","0","3052","3052"
"17.01.2021 05:00 - 17.01.2021 06:00","0","0","3052","3052"
"17.01.2021 06:00 - 17.01.2021 07:00","0","0","3052","3052"
"17.01.2021 07:00 - 17.01.2021 08:00","0","0","3052","3052"
"17.01.2021 08:00 - 17.01.2021 09:00","0","24","3145","3145"
"17.01.2021 09:00 - 17.01.2021 10:00","0","0","3145","3145"
"17.01.2021 10:00 - 17.01.2021 11:00","0","0","3000","3145"
"17.01.2021 11:00 - 17.01.2021 12:00","0","122","2629","2765"
"17.01.2021 12:00 - 17.01.2021 13:00","0","0","2338","2655"
"17.01.2021 13:00 - 17.01.2021 14:00","0","0","3376","3376"
"17.01.2021 14:00 - 17.01.2021 15:00","0","0","3376","3376"
"17.01.2021 15:00 - 17.01.2021 16:00","0","0","3561","3561"
"17.01.2021 16:00 - 17.01.2021 17:00","0","0","2486","3561"
"17.01.2021 17:00 - 17.01.2021 18:00","0","239","1560","1560"
"17.01.2021 18:00 - 17.01.2021 19:00","0","988","3329","3329"
"17.01.2021 19:00 - 17.01.2021 20:00","0","164","3607","3607"
"17.01.2021 20:00 - 17.01.2021 21:00","0","0","3607","3607"
"17.01.2021 21:00 - 17.01.2021 22:00","0","0","3607","3607"
"17.01.2021 22:00 - 17.01.2021 23:00","0","0","3607","3607"
"17.01.2021 23:00 - 18.01.2021 00:00","0","0","3607","3607"
"18.01.2021 00:00 - 18.01.2021 01:00","0","0","3052","3052"
"18.01.2021 01:00 - 18.01.2021 02:00","0","0","3052","3052"
"18.01.2021 02:00 - 18.01.2021 03:00","0","0","3052","3052"
"18.01.2021 03:00 - 18.01.2021 04:00","0","0","3052","3052"
"18.01.2021 04:00 - 18.01.2021 05:00","0","0","3468","3468"
"18.01.2021 05:00 - 18.01.2021 06:00","0","0","3468","3468"
"18.01.2021 06:00 - 18.01.2021 07:00","0","0","3468","3468"
"18.01.2021 07:00 - 18.01.2021 08:00","0","734","3691","3691"
"18.01.2021 08:00 - 18.01.2021 09:00","0","1010","3252","3252"
"18.01.2021 09:00 - 18.01.2021 10:00","0","0","3119","3412"
"18.01.2021 10:00 - 18.01.2021 11:00","0","0","3700","3700"
"18.01.2021 11:00 - 18.01.2021 12:00","0","5","3653","3653"
"18.01.2021 12:00 - 18.01.2021 13:00","0","0","3653","3653"
"18.01.2021 13:00 - 18.01.2021 14:00","0","0","3653","3653"
"18.01.2021 14:00 - 18.01.2021 15:00","0","0","3653","3653"
"18.01.2021 15:00 - 18.01.2021 16:00","0","16","3746","3762"
"18.01.2021 16:00 - 18.01.2021 17:00","0","636","3746","3746"
"18.01.2021 17:00 - 18.01.2021 18:00","0","183","3422","3422"
"18.01.2021 18:00 - 18.01.2021 19:00","0","0","3422","3422"
"18.01.2021 19:00 - 18.01.2021 20:00","0","0","3422","3422"
"18.01.2021 20:00 - 18.01.2021 21:00","0","0","3422","3422"
"18.01.2021 21:00 - 18.01.2021 22:00","0","0","3422","3422"
"18.01.2021 22:00 - 18.01.2021 23:00","0","0","3422","3422"
"18.01.2021 23:00 - 19.01.2021 00:00","0","0","3422","3422"
"19.01.2021 00:00 - 19.01.2021 01:00","0","0","2821","2821"
"19.01.2021 01:00 - 19.01.2021 02:00","0","0","2821","2821"
"19.01.2021 02:00 - 19.01.2021 03:00","0","0","2821","2821"
"19.01.2021 03:00 - 19.01.2021 04:00","0","0","2821","2821"
"19.01.2021 04:00 - 19.01.2021 05:00","0","0","2960","2960"
"19.01.2021 05:00 - 19.01.2021 06:00","0","0","2960","2960"
"19.01.2021 06:00 - 19.01.2021 07:00","0","8","2960","2968"
"19.01.2021 07:00 - 19.01.2021 08:00","0","85","3145","3230"
"19.01.2021 08:00 - 19.01.2021 09:00","0","9","3145","3154"
"19.01.2021 09:00 - 19.01.2021 10:00","0","4","3145","3149"
"19.01.2021 10:00 - 19.01.2021 11:00","0","155","3145","3145"
"19.01.2021 11:00 - 19.01.2021 12:00","0","217","3145","3145"
"19.01.2021 12:00 - 19.01.2021 13:00","0","0","3561","3561"
"19.01.2021 13:00 - 19.01.2021 14:00","0","0","3561","3561"
"19.01.2021 14:00 - 19.01.2021 15:00","0","0","3561","3561"
"19.01.2021 15:00 - 19.01.2021 16:00","0","0","3561","3561"
"19.01.2021 16:00 - 19.01.2021 17:00","0","0","3561","3561"
"19.01.2021 17:00 - 19.01.2021 18:00","0","5","3422","3427"
"19.01.2021 18:00 - 19.01.2021 19:00","0","7","3422","3429"
"19.01.2021 19:00 - 19.01.2021 20:00","0","3","3422","3425"
"19.01.2021 20:00 - 19.01.2021 21:00","0","0","3422","3422"
"19.01.2021 21:00 - 19.01.2021 22:00","0","0","3422","3422"
"19.01.2021 22:00 - 19.01.2021 23:00","0","0","3422","3422"
"19.01.2021 23:00 - 20.01.2021 00:00","0","87","3422","3422"
"20.01.2021 00:00 - 20.01.2021 01:00","0","245","2462","2462"
"20.01.2021 01:00 - 20.01.2021 02:00","0","90","2038","2046"
"20.01.2021 02:00 - 20.01.2021 03:00","0","91","1420","1420"
"20.01.2021 03:00 - 20.01.2021 04:00","0","95","2093","2093"
"20.01.2021 04:00 - 20.01.2021 05:00","0","244","2682","2688"
"20.01.2021 05:00 - 20.01.2021 06:00","0","180","1937","1937"
"20.01.2021 06:00 - 20.01.2021 07:00","0","0","69","364"
"20.01.2021 07:00 - 20.01.2021 08:00","22","142","0","0"
"20.01.2021 08:00 - 20.01.2021 09:00","0","825","1196","1196"
"20.01.2021 09:00 - 20.01.2021 10:00","0","691","2462","2462"
"20.01.2021 10:00 - 20.01.2021 11:00","0","212","2712","2712"
"20.01.2021 11:00 - 20.01.2021 12:00","0","608","3183","3183"
"20.01.2021 12:00 - 20.01.2021 13:00","0","628","2275","2275"
"20.01.2021 13:00 - 20.01.2021 14:00","0","521","3012","3023"
"20.01.2021 14:00 - 20.01.2021 15:00","0","354","2742","2742"
"20.01.2021 15:00 - 20.01.2021 16:00","0","869","3050","3050"
"20.01.2021 16:00 - 20.01.2021 17:00","0","761","2617","2617"
"20.01.2021 17:00 - 20.01.2021 18:00","0","1386","1664","1664"
"20.01.2021 18:00 - 20.01.2021 19:00","0","947","3221","3386"
"20.01.2021 19:00 - 20.01.2021 20:00","0","0","3607","3607"
"20.01.2021 20:00 - 20.01.2021 21:00","0","0","3607","3607"
"20.01.2021 21:00 - 20.01.2021 22:00","0","0","3607","3607"
"20.01.2021 22:00 - 20.01.2021 23:00","0","0","3607","3607"
"20.01.2021 23:00 - 21.01.2021 00:00","0","316","2705","2739"
"21.01.2021 00:00 - 21.01.2021 01:00","0","676","2821","2821"
"21.01.2021 01:00 - 21.01.2021 02:00","0","245","2260","2260"
"21.01.2021 02:00 - 21.01.2021 03:00","0","489","1983","1983"
"21.01.2021 03:00 - 21.01.2021 04:00","0","457","2058","2058"
"21.01.2021 04:00 - 21.01.2021 05:00","0","908","1902","1902"
"21.01.2021 05:00 - 21.01.2021 06:00","0","930","1191","1191"
"21.01.2021 06:00 - 21.01.2021 07:00","902","1689","0","0"
"21.01.2021 07:00 - 21.01.2021 08:00","780","2300","0","0"
"21.01.2021 08:00 - 21.01.2021 09:00","2099","2300","0","0"
"21.01.2021 09:00 - 21.01.2021 10:00","1319","2309","0","9"
"21.01.2021 10:00 - 21.01.2021 11:00","937","2066","0","0"
"21.01.2021 11:00 - 21.01.2021 12:00","1306","2050","0","0"
"21.01.2021 12:00 - 21.01.2021 13:00","832","1853","0","0"
"21.01.2021 13:00 - 21.01.2021 14:00","803","2058","0","8"
"21.01.2021 14:00 - 21.01.2021 15:00","697","1882","0","0"
"21.01.2021 15:00 - 21.01.2021 16:00","1494","2050","0","0"
"21.01.2021 16:00 - 21.01.2021 17:00","1263","2050","0","0"
"21.01.2021 17:00 - 21.01.2021 18:00","2050","2050","0","0"
"21.01.2021 18:00 - 21.01.2021 19:00","2216","2752","0","7"
"21.01.2021 19:00 - 21.01.2021 20:00","751","1522","0","0"
"21.01.2021 20:00 - 21.01.2021 21:00","0","1084","1671","1721"
"21.01.2021 21:00 - 21.01.2021 22:00","0","455","2000","2022"
"21.01.2021 22:00 - 21.01.2021 23:00","0","676","1435","1440"
"21.01.2021 23:00 - 22.01.2021 00:00","162","1067","0","0"
"22.01.2021 00:00 - 22.01.2021 01:00","2244","2244","0","278"
"22.01.2021 01:00 - 22.01.2021 02:00","2033","2033","0","145"
"22.01.2021 02:00 - 22.01.2021 03:00","2136","2136","0","383"
"22.01.2021 03:00 - 22.01.2021 04:00","2587","2588","0","206"
"22.01.2021 04:00 - 22.01.2021 05:00","3044","3044","0","513"
"22.01.2021 05:00 - 22.01.2021 06:00","3283","3283","0","609"
"22.01.2021 06:00 - 22.01.2021 07:00","2497","2497","0","20"
"22.01.2021 07:00 - 22.01.2021 08:00","2497","2497","0","0"
"22.01.2021 08:00 - 22.01.2021 09:00","2497","2497","0","0"
"22.01.2021 09:00 - 22.01.2021 10:00","2497","2497","0","0"
"22.01.2021 10:00 - 22.01.2021 11:00","2497","2497","0","0"
"22.01.2021 11:00 - 22.01.2021 12:00","1900","1900","0","0"
"22.01.2021 12:00 - 22.01.2021 13:00","1900","1900","0","0"
"22.01.2021 13:00 - 22.01.2021 14:00","1900","1900","0","0"
"22.01.2021 14:00 - 22.01.2021 15:00","1900","1900","0","0"
"22.01.2021 15:00 - 22.01.2021 16:00","2775","2775","0","0"
"22.01.2021 16:00 - 22.01.2021 17:00","2775","2775","0","0"
"22.01.2021 17:00 - 22.01.2021 18:00","2682","2682","0","0"
"22.01.2021 18:00 - 22.01.2021 19:00","2682","2682","0","0"
"22.01.2021 19:00 - 22.01.2021 20:00","2682","2682","0","0"
"22.01.2021 20:00 - 22.01.2021 21:00","1012","2232","0","0"
"22.01.2021 21:00 - 22.01.2021 22:00","0","1052","619","619"
"22.01.2021 22:00 - 22.01.2021 23:00","1707","2467","0","0"
"22.01.2021 23:00 - 23.01.2021 00:00","2011","2554","0","0"
"23.01.2021 00:00 - 23.01.2021 01:00","3283","3283","0","0"
"23.01.2021 01:00 - 23.01.2021 02:00","3283","3283","0","0"
"23.01.2021 02:00 - 23.01.2021 03:00","3283","3283","0","0"
"23.01.2021 03:00 - 23.01.2021 04:00","3283","3283","0","0"
"23.01.2021 04:00 - 23.01.2021 05:00","3330","3330","0","0"
"23.01.2021 05:00 - 23.01.2021 06:00","3330","3330","0","0"
"23.01.2021 06:00 - 23.01.2021 07:00","3330","3330","0","0"
"23.01.2021 07:00 - 23.01.2021 08:00","2728","2728","0","0"
"23.01.2021 08:00 - 23.01.2021 09:00","2728","2728","0","0"
"23.01.2021 09:00 - 23.01.2021 10:00","2728","2728","0","0"
"23.01.2021 10:00 - 23.01.2021 11:00","2728","2728","0","0"
"23.01.2021 11:00 - 23.01.2021 12:00","2543","2543","0","0"
"23.01.2021 12:00 - 23.01.2021 13:00","2543","2543","0","0"
"23.01.2021 13:00 - 23.01.2021 14:00","2543","2543","0","0"
"23.01.2021 14:00 - 23.01.2021 15:00","2543","2543","0","0"
"23.01.2021 15:00 - 23.01.2021 16:00","2590","2590","0","0"
"23.01.2021 16:00 - 23.01.2021 17:00","2590","2590","0","0"
"23.01.2021 17:00 - 23.01.2021 18:00","2590","2590","0","0"
"23.01.2021 18:00 - 23.01.2021 19:00","2590","2590","0","0"
"23.01.2021 19:00 - 23.01.2021 20:00","2682","2682","0","0"
"23.01.2021 20:00 - 23.01.2021 21:00","2682","2682","0","0"
"23.01.2021 21:00 - 23.01.2021 22:00","2682","2684","0","2"
"23.01.2021 22:00 - 23.01.2021 23:00","2682","2682","0","0"
"23.01.2021 23:00 - 24.01.2021 00:00","2682","2682","0","0"
"24.01.2021 00:00 - 24.01.2021 01:00","3330","3330","0","0"
"24.01.2021 01:00 - 24.01.2021 02:00","3330","3330","0","0"
"24.01.2021 02:00 - 24.01.2021 03:00","3330","3330","0","0"
"24.01.2021 03:00 - 24.01.2021 04:00","3330","3330","0","0"
"24.01.2021 04:00 - 24.01.2021 05:00","3468","3468","0","0"
"24.01.2021 05:00 - 24.01.2021 06:00","3468","3468","0","0"
"24.01.2021 06:00 - 24.01.2021 07:00","3468","3468","0","0"
"24.01.2021 07:00 - 24.01.2021 08:00","2867","2867","0","0"
"24.01.2021 08:00 - 24.01.2021 09:00","2867","2867","0","0"
"24.01.2021 09:00 - 24.01.2021 10:00","2867","2867","0","0"
"24.01.2021 10:00 - 24.01.2021 11:00","2867","2867","0","0"
"24.01.2021 11:00 - 24.01.2021 12:00","2728","2728","0","0"
"24.01.2021 12:00 - 24.01.2021 13:00","2728","2728","0","0"
"24.01.2021 13:00 - 24.01.2021 14:00","2728","2728","0","0"
"24.01.2021 14:00 - 24.01.2021 15:00","2728","2728","0","0"
"24.01.2021 15:00 - 24.01.2021 16:00","2960","2960","0","0"
"24.01.2021 16:00 - 24.01.2021 17:00","2960","2960","0","0"
"24.01.2021 17:00 - 24.01.2021 18:00","2867","2867","0","0"
"24.01.2021 18:00 - 24.01.2021 19:00","2867","2867","0","0"
"24.01.2021 19:00 - 24.01.2021 20:00","2867","2867","0","0"
"24.01.2021 20:00 - 24.01.2021 21:00","2867","2918","0","82"
"24.01.2021 21:00 - 24.01.2021 22:00","559","1311","0","0"
"24.01.2021 22:00 - 24.01.2021 23:00","1297","1939","0","0"
"24.01.2021 23:00 - 25.01.2021 00:00","325","1610","0","0"
"25.01.2021 00:00 - 25.01.2021 01:00","1256","2223","0","0"
"25.01.2021 01:00 - 25.01.2021 02:00","3324","3515","0","0"
"25.01.2021 02:00 - 25.01.2021 03:00","3515","3515","0","0"
"25.01.2021 03:00 - 25.01.2021 04:00","3422","3422","0","0"
"25.01.2021 04:00 - 25.01.2021 05:00","3422","3422","0","0"
"25.01.2021 05:00 - 25.01.2021 06:00","3422","3422","0","0"
"25.01.2021 06:00 - 25.01.2021 07:00","2450","2450","0","0"
"25.01.2021 07:00 - 25.01.2021 08:00","2450","2450","0","0"
"25.01.2021 08:00 - 25.01.2021 09:00","2450","2450","0","0"
"25.01.2021 09:00 - 25.01.2021 10:00","2450","2450","0","0"
"25.01.2021 10:00 - 25.01.2021 11:00","2174","2420","0","0"
"25.01.2021 11:00 - 25.01.2021 12:00","1563","2350","0","0"
"25.01.2021 12:00 - 25.01.2021 13:00","1194","2444","0","94"
"25.01.2021 13:00 - 25.01.2021 14:00","1290","2091","0","40"
"25.01.2021 14:00 - 25.01.2021 15:00","922","2175","0","77"
"25.01.2021 15:00 - 25.01.2021 16:00","1426","2521","0","0"
"25.01.2021 16:00 - 25.01.2021 17:00","1645","2590","0","0"
"25.01.2021 17:00 - 25.01.2021 18:00","2250","2261","0","11"
"25.01.2021 18:00 - 25.01.2021 19:00","892","1221","0","0"
"25.01.2021 19:00 - 25.01.2021 20:00","0","0","1404","1542"
"25.01.2021 20:00 - 25.01.2021 21:00","0","8","3468","3476"
"25.01.2021 21:00 - 25.01.2021 22:00","0","0","3468","3468"
"25.01.2021 22:00 - 25.01.2021 23:00","0","96","3103","3154"
"25.01.2021 23:00 - 26.01.2021 00:00","0","225","3468","3468"
"26.01.2021 00:00 - 26.01.2021 01:00","0","104","1364","1364"
"26.01.2021 01:00 - 26.01.2021 02:00","0","569","1507","1507"
"26.01.2021 02:00 - 26.01.2021 03:00","0","379","1508","1508"
"26.01.2021 03:00 - 26.01.2021 04:00","0","457","2381","2384"
"26.01.2021 04:00 - 26.01.2021 05:00","0","848","2728","2728"
"26.01.2021 05:00 - 26.01.2021 06:00","0","968","2211","2211"
"26.01.2021 06:00 - 26.01.2021 07:00","0","1283","1179","1179"
"26.01.2021 07:00 - 26.01.2021 08:00","0","595","258","258"
"26.01.2021 08:00 - 26.01.2021 09:00","0","176","578","578"
"26.01.2021 09:00 - 26.01.2021 10:00","0","96","929","962"
"26.01.2021 10:00 - 26.01.2021 11:00","0","1051","2539","2557"
"26.01.2021 11:00 - 26.01.2021 12:00","0","648","2776","2776"
"26.01.2021 12:00 - 26.01.2021 13:00","0","1070","2884","2898"
"26.01.2021 13:00 - 26.01.2021 14:00","0","1185","3700","3712"
"26.01.2021 14:00 - 26.01.2021 15:00","0","1121","3515","3524"
"26.01.2021 15:00 - 26.01.2021 16:00","0","1869","2977","2977"
"26.01.2021 16:00 - 26.01.2021 17:00","0","1365","2166","2166"
"26.01.2021 17:00 - 26.01.2021 18:00","0","569","1103","1103"
"26.01.2021 18:00 - 26.01.2021 19:00","0","936","1611","1611"
"26.01.2021 19:00 - 26.01.2021 20:00","0","1666","3367","3367"
"26.01.2021 20:00 - 26.01.2021 21:00","0","0","3422","3422"
"26.01.2021 21:00 - 26.01.2021 22:00","0","0","3422","3422"
"26.01.2021 22:00 - 26.01.2021 23:00","0","0","3422","3422"
"26.01.2021 23:00 - 27.01.2021 00:00","0","6","3422","3428"
"27.01.2021 00:00 - 27.01.2021 01:00","0","126","2456","2456"
"27.01.2021 01:00 - 27.01.2021 02:00","0","0","690","828"
"27.01.2021 02:00 - 27.01.2021 03:00","0","96","791","791"
"27.01.2021 03:00 - 27.01.2021 04:00","0","0","608","732"
"27.01.2021 04:00 - 27.01.2021 05:00","0","0","210","412"
"27.01.2021 05:00 - 27.01.2021 06:00","581","759","0","251"
"27.01.2021 06:00 - 27.01.2021 07:00","0","769","94","94"
"27.01.2021 07:00 - 27.01.2021 08:00","1210","1658","0","0"
"27.01.2021 08:00 - 27.01.2021 09:00","0","681","826","826"
"27.01.2021 09:00 - 27.01.2021 10:00","0","117","24","38"
"27.01.2021 10:00 - 27.01.2021 11:00","0","0","433","549"
"27.01.2021 11:00 - 27.01.2021 12:00","379","379","0","335"
"27.01.2021 12:00 - 27.01.2021 13:00","844","852","0","286"
"27.01.2021 13:00 - 27.01.2021 14:00","729","1619","0","0"
"27.01.2021 14:00 - 27.01.2021 15:00","767","1296","0","20"
"27.01.2021 15:00 - 27.01.2021 16:00","1738","2457","0","7"
"27.01.2021 16:00 - 27.01.2021 17:00","2266","2471","0","21"
"27.01.2021 17:00 - 27.01.2021 18:00","2043","2400","0","0"
"27.01.2021 18:00 - 27.01.2021 19:00","281","2226","0","77"
"27.01.2021 19:00 - 27.01.2021 20:00","0","1579","1581","1581"
"27.01.2021 20:00 - 27.01.2021 21:00","0","1442","3237","3237"
"27.01.2021 21:00 - 27.01.2021 22:00","0","423","3237","3272"
"27.01.2021 22:00 - 27.01.2021 23:00","0","1097","3237","3237"
"27.01.2021 23:00 - 28.01.2021 00:00","0","930","3237","3237"
"28.01.2021 00:00 - 28.01.2021 01:00","0","856","1997","1997"
"28.01.2021 01:00 - 28.01.2021 02:00","0","761","150","150"
"28.01.2021 02:00 - 28.01.2021 03:00","1016","1125","0","0"
"28.01.2021 03:00 - 28.01.2021 04:00","1560","1683","0","0"
"28.01.2021 04:00 - 28.01.2021 05:00","1638","1869","0","0"
"28.01.2021 05:00 - 28.01.2021 06:00","1012","1321","0","1"
"28.01.2021 06:00 - 28.01.2021 07:00","126","1155","0","0"
"28.01.2021 07:00 - 28.01.2021 08:00","2738","2820","0","46"
"28.01.2021 08:00 - 28.01.2021 09:00","2497","2497","0","294"
"28.01.2021 09:00 - 28.01.2021 10:00","1638","1638","0","338"
"28.01.2021 10:00 - 28.01.2021 11:00","1353","1417","0","64"
"28.01.2021 11:00 - 28.01.2021 12:00","1828","1889","0","50"
"28.01.2021 12:00 - 28.01.2021 13:00","865","865","0","331"
"28.01.2021 13:00 - 28.01.2021 14:00","29","67","0","67"
"28.01.2021 14:00 - 28.01.2021 15:00","0","192","1535","1535"
"28.01.2021 15:00 - 28.01.2021 16:00","0","387","2013","2014"
"28.01.2021 16:00 - 28.01.2021 17:00","0","1196","2003","2003"
"28.01.2021 17:00 - 28.01.2021 18:00","417","1159","0","2"
"28.01.2021 18:00 - 28.01.2021 19:00","364","1352","0","0"
"28.01.2021 19:00 - 28.01.2021 20:00","0","1114","895","895"
"28.01.2021 20:00 - 28.01.2021 21:00","0","258","3700","3700"
"28.01.2021 21:00 - 28.01.2021 22:00","0","0","3700","3700"
"28.01.2021 22:00 - 28.01.2021 23:00","0","550","3491","3491"
"28.01.2021 23:00 - 29.01.2021 00:00","0","390","946","1023"
"29.01.2021 00:00 - 29.01.2021 01:00","1086","1424","0","0"
"29.01.2021 01:00 - 29.01.2021 02:00","1833","1833","0","55"
"29.01.2021 02:00 - 29.01.2021 03:00","1701","1726","0","501"
"29.01.2021 03:00 - 29.01.2021 04:00","0","0","240","328"
"29.01.2021 04:00 - 29.01.2021 05:00","0","54","811","836"
"29.01.2021 05:00 - 29.01.2021 06:00","531","531","0","592"
"29.01.2021 06:00 - 29.01.2021 07:00","685","874","0","0"
"29.01.2021 07:00 - 29.01.2021 08:00","1430","1430","0","380"
"29.01.2021 08:00 - 29.01.2021 09:00","1501","1557","0","9"
"29.01.2021 09:00 - 29.01.2021 10:00","953","953","0","252"
"29.01.2021 10:00 - 29.01.2021 11:00","383","383","0","406"
"29.01.2021 11:00 - 29.01.2021 12:00","0","225","296","346"
"29.01.2021 12:00 - 29.01.2021 13:00","0","0","1176","1399"
"29.01.2021 13:00 - 29.01.2021 14:00","0","0","1875","2542"
"29.01.2021 14:00 - 29.01.2021 15:00","0","0","871","1986"
"29.01.2021 15:00 - 29.01.2021 16:00","0","0","277","1086"
"29.01.2021 16:00 - 29.01.2021 17:00","0","0","314","394"
"29.01.2021 17:00 - 29.01.2021 18:00","1826","2457","0","10"
"29.01.2021 18:00 - 29.01.2021 19:00","2789","2789","0","258"
"29.01.2021 19:00 - 29.01.2021 20:00","1681","1795","0","77"
"29.01.2021 20:00 - 29.01.2021 21:00","0","1098","705","705"
"29.01.2021 21:00 - 29.01.2021 22:00","0","801","1598","1598"
"29.01.2021 22:00 - 29.01.2021 23:00","1210","2164","0","0"
"29.01.2021 23:00 - 30.01.2021 00:00","2960","2960","0","0"
"30.01.2021 00:00 - 30.01.2021 01:00","3330","3330","0","0"
"30.01.2021 01:00 - 30.01.2021 02:00","3330","3330","0","0"
"30.01.2021 02:00 - 30.01.2021 03:00","3330","3330","0","0"
"30.01.2021 03:00 - 30.01.2021 04:00","3330","3330","0","0"
"30.01.2021 04:00 - 30.01.2021 05:00","3561","3561","0","0"
"30.01.2021 05:00 - 30.01.2021 06:00","3561","3561","0","0"
"30.01.2021 06:00 - 30.01.2021 07:00","3561","3561","0","0"
"30.01.2021 07:00 - 30.01.2021 08:00","3006","3006","0","0"
"30.01.2021 08:00 - 30.01.2021 09:00","3006","3006","0","0"
"30.01.2021 09:00 - 30.01.2021 10:00","3006","3006","0","0"
"30.01.2021 10:00 - 30.01.2021 11:00","3006","3006","0","0"
"30.01.2021 11:00 - 30.01.2021 12:00","2821","2821","0","0"
"30.01.2021 12:00 - 30.01.2021 13:00","2821","2821","0","0"
"30.01.2021 13:00 - 30.01.2021 14:00","2821","2821","0","0"
"30.01.2021 14:00 - 30.01.2021 15:00","2821","2821","0","0"
"30.01.2021 15:00 - 30.01.2021 16:00","3006","3006","0","0"
"30.01.2021 16:00 - 30.01.2021 17:00","3006","3006","0","0"
"30.01.2021 17:00 - 30.01.2021 18:00","2821","2821","0","0"
"30.01.2021 18:00 - 30.01.2021 19:00","2821","2821","0","0"
"30.01.2021 19:00 - 30.01.2021 20:00","2821","2821","0","0"
"30.01.2021 20:00 - 30.01.2021 21:00","2821","2821","0","0"
"30.01.2021 21:00 - 30.01.2021 22:00","2821","2821","0","0"
"30.01.2021 22:00 - 30.01.2021 23:00","2821","2821","0","0"
"30.01.2021 23:00 - 31.01.2021 00:00","2821","2821","0","0"
"31.01.2021 00:00 - 31.01.2021 01:00","3468","3468","0","0"
"31.01.2021 01:00 - 31.01.2021 02:00","3468","3468","0","0"
"31.01.2021 02:00 - 31.01.2021 03:00","3468","3468","0","0"
"31.01.2021 03:00 - 31.01.2021 04:00","3468","3468","0","0"
"31.01.2021 04:00 - 31.01.2021 05:00","3515","3515","0","0"
"31.01.2021 05:00 - 31.01.2021 06:00","3515","3515","0","0"
"31.01.2021 06:00 - 31.01.2021 07:00","3515","3515","0","0"
"31.01.2021 07:00 - 31.01.2021 08:00","2960","2960","0","0"
"31.01.2021 08:00 - 31.01.2021 09:00","2960","2960","0","0"
"31.01.2021 09:00 - 31.01.2021 10:00","2960","2960","0","0"
"31.01.2021 10:00 - 31.01.2021 11:00","2960","2960","0","0"
"31.01.2021 11:00 - 31.01.2021 12:00","2960","2960","0","0"
"31.01.2021 12:00 - 31.01.2021 13:00","3006","3006","0","0"
"31.01.2021 13:00 - 31.01.2021 14:00","3006","3006","0","0"
"31.01.2021 14:00 - 31.01.2021 15:00","3006","3006","0","0"
"31.01.2021 15:00 - 31.01.2021 16:00","3098","3098","0","0"
"31.01.2021 16:00 - 31.01.2021 17:00","3098","3098","0","0"
"31.01.2021 17:00 - 31.01.2021 18:00","3098","3098","0","0"
"31.01.2021 18:00 - 31.01.2021 19:00","3098","3098","0","0"
"31.01.2021 19:00 - 31.01.2021 20:00","3098","3098","0","0"
"31.01.2021 20:00 - 31.01.2021 21:00","3098","3098","0","0"
"31.01.2021 21:00 - 31.01.2021 22:00","3098","3098","0","0"
"31.01.2021 22:00 - 31.01.2021 23:00","3098","3098","0","0"
