"Time (CET/CEST)","BZN|ES > BZN|FR Day Ahead [MW]","BZN|ES > BZN|FR Total [MW]","BZN|FR > BZN|ES Day Ahead [MW]","BZN|FR > BZN|ES Total [MW]"
"15.01.2018 18:00 - 15.01.2018 19:00","n/e","88","n/e","3100"
"15.01.2018 19:00 - 15.01.2018 20:00","n/e","0","n/e","3100"
"15.01.2018 20:00 - 15.01.2018 21:00","n/e","0","n/e","3100"
"15.01.2018 21:00 - 15.01.2018 22:00","n/e","0","n/e","3100"
"15.01.2018 22:00 - 15.01.2018 23:00","n/e","0","n/e","3100"
"15.01.2018 23:00 - 16.01.2018 00:00","n/e","0","n/e","2200"
"16.01.2018 00:00 - 16.01.2018 01:00","n/e","0","n/e","2200"
"16.01.2018 01:00 - 16.01.2018 02:00","n/e","0","n/e","2200"
"16.01.2018 02:00 - 16.01.2018 03:00","n/e","0","n/e","2200"
"16.01.2018 03:00 - 16.01.2018 04:00","n/e","0","n/e","2200"
"16.01.2018 04:00 - 16.01.2018 05:00","n/e","0","n/e","2200"
"16.01.2018 05:00 - 16.01.2018 06:00","n/e","0","n/e","2200"
"16.01.2018 06:00 - 16.01.2018 07:00","n/e","0","n/e","2200"
"16.01.2018 07:00 - 16.01.2018 08:00","n/e","22","n/e","3100"
"16.01.2018 08:00 - 16.01.2018 09:00","n/e","0","n/e","3100"
"16.01.2018 09:00 - 16.01.2018 10:00","n/e","0","n/e","3100"
"16.01.2018 10:00 - 16.01.2018 11:00","n/e","0","n/e","3100"
"16.01.2018 11:00 - 16.01.2018 12:00","n/e","0","n/e","3100"
"16.01.2018 12:00 - 16.01.2018 13:00","n/e","0","n/e","3100"
"16.01.2018 13:00 - 16.01.2018 14:00","n/e","0","n/e","3100"
"16.01.2018 14:00 - 16.01.2018 15:00","n/e","0","n/e","3100"
"16.01.2018 15:00 - 16.01.2018 16:00","n/e","0","n/e","3100"
"16.01.2018 16:00 - 16.01.2018 17:00","n/e","50","n/e","3100"
"16.01.2018 17:00 - 16.01.2018 18:00","n/e","475","n/e","3100"
"16.01.2018 18:00 - 16.01.2018 19:00","n/e","400","n/e","3100"
"16.01.2018 19:00 - 16.01.2018 20:00","n/e","0","n/e","3100"
"16.01.2018 20:00 - 16.01.2018 21:00","n/e","0","n/e","3100"
"16.01.2018 21:00 - 16.01.2018 22:00","n/e","0","n/e","3100"
"16.01.2018 22:00 - 16.01.2018 23:00","n/e","0","n/e","3100"
"16.01.2018 23:00 - 17.01.2018 00:00","n/e","0","n/e","2200"
"17.01.2018 00:00 - 17.01.2018 01:00","n/e","0","n/e","2200"
"17.01.2018 01:00 - 17.01.2018 02:00","n/e","0","n/e","2200"
"17.01.2018 02:00 - 17.01.2018 03:00","n/e","0","n/e","2200"
"17.01.2018 03:00 - 17.01.2018 04:00","n/e","0","n/e","2200"
"17.01.2018 04:00 - 17.01.2018 05:00","n/e","55","n/e","2200"
"17.01.2018 05:00 - 17.01.2018 06:00","n/e","0","n/e","2200"
"17.01.2018 06:00 - 17.01.2018 07:00","n/e","200","n/e","2200"
"17.01.2018 07:00 - 17.01.2018 08:00","n/e","159","n/e","3100"
"17.01.2018 08:00 - 17.01.2018 09:00","n/e","0","n/e","3100"
"17.01.2018 09:00 - 17.01.2018 10:00","n/e","0","n/e","3100"
"17.01.2018 10:00 - 17.01.2018 11:00","n/e","0","n/e","3100"
"17.01.2018 11:00 - 17.01.2018 12:00","n/e","0","n/e","3100"
"17.01.2018 12:00 - 17.01.2018 13:00","n/e","0","n/e","3100"
"17.01.2018 13:00 - 17.01.2018 14:00","n/e","0","n/e","3100"
"17.01.2018 14:00 - 17.01.2018 15:00","n/e","0","n/e","3100"
"17.01.2018 15:00 - 17.01.2018 16:00","n/e","2","n/e","3100"
"17.01.2018 16:00 - 17.01.2018 17:00","n/e","0","n/e","3100"
"17.01.2018 17:00 - 17.01.2018 18:00","n/e","0","n/e","3100"
"17.01.2018 18:00 - 17.01.2018 19:00","n/e","0","n/e","3100"
"17.01.2018 19:00 - 17.01.2018 20:00","n/e","0","n/e","3100"
"17.01.2018 20:00 - 17.01.2018 21:00","n/e","0","n/e","3100"
"17.01.2018 21:00 - 17.01.2018 22:00","n/e","0","n/e","3100"
"17.01.2018 22:00 - 17.01.2018 23:00","n/e","0","n/e","3100"
"17.01.2018 23:00 - 18.01.2018 00:00","n/e","0","n/e","2200"
"18.01.2018 00:00 - 18.01.2018 01:00","n/e","0","n/e","2200"
"18.01.2018 01:00 - 18.01.2018 02:00","n/e","0","n/e","2200"
"18.01.2018 02:00 - 18.01.2018 03:00","n/e","0","n/e","2200"
"18.01.2018 03:00 - 18.01.2018 04:00","n/e","0","n/e","2200"
"18.01.2018 04:00 - 18.01.2018 05:00","n/e","0","n/e","2200"
"18.01.2018 05:00 - 18.01.2018 06:00","n/e","0","n/e","2200"
"18.01.2018 06:00 - 18.01.2018 07:00","n/e","0","n/e","2200"
"18.01.2018 07:00 - 18.01.2018 08:00","n/e","0","n/e","3100"
"18.01.2018 08:00 - 18.01.2018 09:00","n/e","0","n/e","3100"
"18.01.2018 09:00 - 18.01.2018 10:00","n/e","0","n/e","3100"
"18.01.2018 10:00 - 18.01.2018 11:00","n/e","0","n/e","3100"
"18.01.2018 11:00 - 18.01.2018 12:00","n/e","0","n/e","3100"
"18.01.2018 12:00 - 18.01.2018 13:00","n/e","0","n/e","3100"
"18.01.2018 13:00 - 18.01.2018 14:00","n/e","0","n/e","3100"
"18.01.2018 14:00 - 18.01.2018 15:00","n/e","0","n/e","3100"
"18.01.2018 15:00 - 18.01.2018 16:00","n/e","0","n/e","3100"
"18.01.2018 16:00 - 18.01.2018 17:00","n/e","125","n/e","3225"
"18.01.2018 17:00 - 18.01.2018 18:00","n/e","0","n/e","3100"
"18.01.2018 18:00 - 18.01.2018 19:00","n/e","0","n/e","3100"
"18.01.2018 19:00 - 18.01.2018 20:00","n/e","0","n/e","3100"
"18.01.2018 20:00 - 18.01.2018 21:00","n/e","0","n/e","3100"
"18.01.2018 21:00 - 18.01.2018 22:00","n/e","0","n/e","3100"
"18.01.2018 22:00 - 18.01.2018 23:00","n/e","0","n/e","3100"
"18.01.2018 23:00 - 19.01.2018 00:00","n/e","0","n/e","2200"
"19.01.2018 00:00 - 19.01.2018 01:00","n/e","0","n/e","2200"
"19.01.2018 01:00 - 19.01.2018 02:00","n/e","0","n/e","2200"
"19.01.2018 02:00 - 19.01.2018 03:00","n/e","0","n/e","2200"
"19.01.2018 03:00 - 19.01.2018 04:00","n/e","0","n/e","2200"
"19.01.2018 04:00 - 19.01.2018 05:00","n/e","0","n/e","2200"
"19.01.2018 05:00 - 19.01.2018 06:00","n/e","0","n/e","2200"
"19.01.2018 06:00 - 19.01.2018 07:00","n/e","0","n/e","2200"
"19.01.2018 07:00 - 19.01.2018 08:00","n/e","0","n/e","3100"
"19.01.2018 08:00 - 19.01.2018 09:00","n/e","0","n/e","3100"
"19.01.2018 09:00 - 19.01.2018 10:00","n/e","0","n/e","3100"
"19.01.2018 10:00 - 19.01.2018 11:00","n/e","0","n/e","3100"
"19.01.2018 11:00 - 19.01.2018 12:00","n/e","0","n/e","3100"
"19.01.2018 12:00 - 19.01.2018 13:00","n/e","0","n/e","3100"
"19.01.2018 13:00 - 19.01.2018 14:00","n/e","0","n/e","3100"
"19.01.2018 14:00 - 19.01.2018 15:00","n/e","0","n/e","3100"
"19.01.2018 15:00 - 19.01.2018 16:00","n/e","0","n/e","3100"
"19.01.2018 16:00 - 19.01.2018 17:00","n/e","0","n/e","3100"
"19.01.2018 17:00 - 19.01.2018 18:00","n/e","0","n/e","3100"
"19.01.2018 18:00 - 19.01.2018 19:00","n/e","0","n/e","3100"
"19.01.2018 19:00 - 19.01.2018 20:00","n/e","0","n/e","3100"
"19.01.2018 20:00 - 19.01.2018 21:00","n/e","0","n/e","3100"
"19.01.2018 21:00 - 19.01.2018 22:00","n/e","0","n/e","3100"
"19.01.2018 22:00 - 19.01.2018 23:00","n/e","0","n/e","3100"
"19.01.2018 23:00 - 20.01.2018 00:00","n/e","0","n/e","2200"
"20.01.2018 00:00 - 20.01.2018 01:00","n/e","0","n/e","2400"
"20.01.2018 01:00 - 20.01.2018 02:00","n/e","0","n/e","2400"
"20.01.2018 02:00 - 20.01.2018 03:00","n/e","0","n/e","2400"
"20.01.2018 03:00 - 20.01.2018 04:00","n/e","0","n/e","2400"
"20.01.2018 04:00 - 20.01.2018 05:00","n/e","0","n/e","2400"
"20.01.2018 05:00 - 20.01.2018 06:00","n/e","0","n/e","2400"
"20.01.2018 06:00 - 20.01.2018 07:00","n/e","0","n/e","2400"
"20.01.2018 07:00 - 20.01.2018 08:00","n/e","0","n/e","2400"
"20.01.2018 08:00 - 20.01.2018 09:00","n/e","0","n/e","3300"
"20.01.2018 09:00 - 20.01.2018 10:00","n/e","0","n/e","3300"
"20.01.2018 10:00 - 20.01.2018 11:00","n/e","0","n/e","3300"
"20.01.2018 11:00 - 20.01.2018 12:00","n/e","64","n/e","3300"
"20.01.2018 12:00 - 20.01.2018 13:00","n/e","100","n/e","3300"
"20.01.2018 13:00 - 20.01.2018 14:00","n/e","363","n/e","3300"
"20.01.2018 14:00 - 20.01.2018 15:00","n/e","246","n/e","3300"
"20.01.2018 15:00 - 20.01.2018 16:00","n/e","307","n/e","3258"
"20.01.2018 16:00 - 20.01.2018 17:00","n/e","0","n/e","2715"
"20.01.2018 17:00 - 20.01.2018 18:00","n/e","251","n/e","1928"
"20.01.2018 18:00 - 20.01.2018 19:00","n/e","214","n/e","3217"
"20.01.2018 19:00 - 20.01.2018 20:00","n/e","0","n/e","3300"
"20.01.2018 20:00 - 20.01.2018 21:00","n/e","0","n/e","3300"
"20.01.2018 21:00 - 20.01.2018 22:00","n/e","0","n/e","3300"
"20.01.2018 22:00 - 20.01.2018 23:00","n/e","0","n/e","3300"
"20.01.2018 23:00 - 21.01.2018 00:00","n/e","0","n/e","2400"
"21.01.2018 00:00 - 21.01.2018 01:00","n/e","0","n/e","2400"
"21.01.2018 01:00 - 21.01.2018 02:00","n/e","25","n/e","2300"
"21.01.2018 02:00 - 21.01.2018 03:00","n/e","0","n/e","1887"
"21.01.2018 03:00 - 21.01.2018 04:00","n/e","0","n/e","1706"
"21.01.2018 04:00 - 21.01.2018 05:00","n/e","0","n/e","2022"
"21.01.2018 05:00 - 21.01.2018 06:00","n/e","0","n/e","2034"
"21.01.2018 06:00 - 21.01.2018 07:00","n/e","0","n/e","2300"
"21.01.2018 07:00 - 21.01.2018 08:00","n/e","0","n/e","2400"
"21.01.2018 08:00 - 21.01.2018 09:00","n/e","0","n/e","2400"
"21.01.2018 09:00 - 21.01.2018 10:00","n/e","0","n/e","2400"
"21.01.2018 10:00 - 21.01.2018 11:00","n/e","0","n/e","2400"
"21.01.2018 11:00 - 21.01.2018 12:00","n/e","0","n/e","2400"
"21.01.2018 12:00 - 21.01.2018 13:00","n/e","0","n/e","2400"
"21.01.2018 13:00 - 21.01.2018 14:00","n/e","0","n/e","2400"
"21.01.2018 14:00 - 21.01.2018 15:00","n/e","0","n/e","2400"
"21.01.2018 15:00 - 21.01.2018 16:00","n/e","0","n/e","2400"
"21.01.2018 16:00 - 21.01.2018 17:00","n/e","0","n/e","2400"
"21.01.2018 17:00 - 21.01.2018 18:00","n/e","0","n/e","2400"
"21.01.2018 18:00 - 21.01.2018 19:00","n/e","0","n/e","3300"
"21.01.2018 19:00 - 21.01.2018 20:00","n/e","0","n/e","3300"
"21.01.2018 20:00 - 21.01.2018 21:00","n/e","0","n/e","3300"
"21.01.2018 21:00 - 21.01.2018 22:00","n/e","0","n/e","2400"
"21.01.2018 22:00 - 21.01.2018 23:00","n/e","0","n/e","2400"
"21.01.2018 23:00 - 22.01.2018 00:00","n/e","0","n/e","2400"
"22.01.2018 00:00 - 22.01.2018 01:00","n/e","0","n/e","2400"
"22.01.2018 01:00 - 22.01.2018 02:00","n/e","0","n/e","2400"
"22.01.2018 02:00 - 22.01.2018 03:00","n/e","0","n/e","2400"
"22.01.2018 03:00 - 22.01.2018 04:00","n/e","0","n/e","2400"
"22.01.2018 04:00 - 22.01.2018 05:00","n/e","0","n/e","2400"
"22.01.2018 05:00 - 22.01.2018 06:00","n/e","0","n/e","2400"
"22.01.2018 06:00 - 22.01.2018 07:00","n/e","0","n/e","2400"
"22.01.2018 07:00 - 22.01.2018 08:00","n/e","0","n/e","3300"
"22.01.2018 08:00 - 22.01.2018 09:00","n/e","0","n/e","3300"
"22.01.2018 09:00 - 22.01.2018 10:00","n/e","0","n/e","3300"
"22.01.2018 10:00 - 22.01.2018 11:00","n/e","0","n/e","3300"
"22.01.2018 11:00 - 22.01.2018 12:00","n/e","0","n/e","3300"
"22.01.2018 12:00 - 22.01.2018 13:00","n/e","0","n/e","3300"
"22.01.2018 13:00 - 22.01.2018 14:00","n/e","0","n/e","3300"
"22.01.2018 14:00 - 22.01.2018 15:00","n/e","0","n/e","3300"
"22.01.2018 15:00 - 22.01.2018 16:00","n/e","0","n/e","3300"
"22.01.2018 16:00 - 22.01.2018 17:00","n/e","0","n/e","3300"
"22.01.2018 17:00 - 22.01.2018 18:00","n/e","0","n/e","3300"
"22.01.2018 18:00 - 22.01.2018 19:00","n/e","0","n/e","3300"
"22.01.2018 19:00 - 22.01.2018 20:00","n/e","0","n/e","3300"
"22.01.2018 20:00 - 22.01.2018 21:00","n/e","0","n/e","3300"
"22.01.2018 21:00 - 22.01.2018 22:00","n/e","0","n/e","3300"
"22.01.2018 22:00 - 22.01.2018 23:00","n/e","0","n/e","3300"
"22.01.2018 23:00 - 23.01.2018 00:00","n/e","0","n/e","2400"
"23.01.2018 00:00 - 23.01.2018 01:00","n/e","0","n/e","2400"
"23.01.2018 01:00 - 23.01.2018 02:00","n/e","0","n/e","2400"
"23.01.2018 02:00 - 23.01.2018 03:00","n/e","0","n/e","2400"
"23.01.2018 03:00 - 23.01.2018 04:00","n/e","0","n/e","2400"
"23.01.2018 04:00 - 23.01.2018 05:00","n/e","0","n/e","2400"
"23.01.2018 05:00 - 23.01.2018 06:00","n/e","0","n/e","2400"
"23.01.2018 06:00 - 23.01.2018 07:00","n/e","0","n/e","2400"
"23.01.2018 07:00 - 23.01.2018 08:00","n/e","0","n/e","2000"
"23.01.2018 08:00 - 23.01.2018 09:00","n/e","0","n/e","2000"
"23.01.2018 09:00 - 23.01.2018 10:00","n/e","0","n/e","2000"
"23.01.2018 10:00 - 23.01.2018 11:00","n/e","0","n/e","2000"
"23.01.2018 11:00 - 23.01.2018 12:00","n/e","0","n/e","2000"
"23.01.2018 12:00 - 23.01.2018 13:00","n/e","0","n/e","2000"
"23.01.2018 13:00 - 23.01.2018 14:00","n/e","0","n/e","2000"
"23.01.2018 14:00 - 23.01.2018 15:00","n/e","0","n/e","2000"
"23.01.2018 15:00 - 23.01.2018 16:00","n/e","0","n/e","2000"
"23.01.2018 16:00 - 23.01.2018 17:00","n/e","0","n/e","2000"
"23.01.2018 17:00 - 23.01.2018 18:00","n/e","0","n/e","3300"
"23.01.2018 18:00 - 23.01.2018 19:00","n/e","0","n/e","3300"
"23.01.2018 19:00 - 23.01.2018 20:00","n/e","0","n/e","3300"
"23.01.2018 20:00 - 23.01.2018 21:00","n/e","0","n/e","3300"
"23.01.2018 21:00 - 23.01.2018 22:00","n/e","0","n/e","3300"
"23.01.2018 22:00 - 23.01.2018 23:00","n/e","0","n/e","3300"
"23.01.2018 23:00 - 24.01.2018 00:00","n/e","0","n/e","2400"
"24.01.2018 00:00 - 24.01.2018 01:00","n/e","0","n/e","2400"
"24.01.2018 01:00 - 24.01.2018 02:00","n/e","0","n/e","2400"
"24.01.2018 02:00 - 24.01.2018 03:00","n/e","0","n/e","2400"
"24.01.2018 03:00 - 24.01.2018 04:00","n/e","0","n/e","2400"
"24.01.2018 04:00 - 24.01.2018 05:00","n/e","0","n/e","2400"
"24.01.2018 05:00 - 24.01.2018 06:00","n/e","0","n/e","2400"
"24.01.2018 06:00 - 24.01.2018 07:00","n/e","0","n/e","2400"
"24.01.2018 07:00 - 24.01.2018 08:00","n/e","0","n/e","3300"
"24.01.2018 08:00 - 24.01.2018 09:00","n/e","0","n/e","3300"
"24.01.2018 09:00 - 24.01.2018 10:00","n/e","0","n/e","3300"
"24.01.2018 10:00 - 24.01.2018 11:00","n/e","0","n/e","3300"
"24.01.2018 11:00 - 24.01.2018 12:00","n/e","0","n/e","3300"
"24.01.2018 12:00 - 24.01.2018 13:00","n/e","0","n/e","3300"
"24.01.2018 13:00 - 24.01.2018 14:00","n/e","0","n/e","3300"
"24.01.2018 14:00 - 24.01.2018 15:00","n/e","0","n/e","3300"
"24.01.2018 15:00 - 24.01.2018 16:00","n/e","0","n/e","3300"
"24.01.2018 16:00 - 24.01.2018 17:00","n/e","0","n/e","3300"
"24.01.2018 17:00 - 24.01.2018 18:00","n/e","0","n/e","3300"
"24.01.2018 18:00 - 24.01.2018 19:00","n/e","0","n/e","3300"
"24.01.2018 19:00 - 24.01.2018 20:00","n/e","0","n/e","3300"
"24.01.2018 20:00 - 24.01.2018 21:00","n/e","0","n/e","3300"
"24.01.2018 21:00 - 24.01.2018 22:00","n/e","0","n/e","3300"
"24.01.2018 22:00 - 24.01.2018 23:00","n/e","0","n/e","3300"
"24.01.2018 23:00 - 25.01.2018 00:00","n/e","0","n/e","2400"
"25.01.2018 00:00 - 25.01.2018 01:00","n/e","0","n/e","2400"
"25.01.2018 01:00 - 25.01.2018 02:00","n/e","0","n/e","2400"
"25.01.2018 02:00 - 25.01.2018 03:00","n/e","0","n/e","2400"
"25.01.2018 03:00 - 25.01.2018 04:00","n/e","0","n/e","2400"
"25.01.2018 04:00 - 25.01.2018 05:00","n/e","0","n/e","2400"
"25.01.2018 05:00 - 25.01.2018 06:00","n/e","0","n/e","2400"
"25.01.2018 06:00 - 25.01.2018 07:00","n/e","0","n/e","2400"
"25.01.2018 07:00 - 25.01.2018 08:00","n/e","0","n/e","3300"
"25.01.2018 08:00 - 25.01.2018 09:00","n/e","0","n/e","3300"
"25.01.2018 09:00 - 25.01.2018 10:00","n/e","0","n/e","3200"
"25.01.2018 10:00 - 25.01.2018 11:00","n/e","0","n/e","3200"
"25.01.2018 11:00 - 25.01.2018 12:00","n/e","0","n/e","3200"
"25.01.2018 12:00 - 25.01.2018 13:00","n/e","0","n/e","3200"
"25.01.2018 13:00 - 25.01.2018 14:00","n/e","0","n/e","3200"
"25.01.2018 14:00 - 25.01.2018 15:00","n/e","0","n/e","3200"
"25.01.2018 15:00 - 25.01.2018 16:00","n/e","0","n/e","3200"
"25.01.2018 16:00 - 25.01.2018 17:00","n/e","0","n/e","3200"
"25.01.2018 17:00 - 25.01.2018 18:00","n/e","0","n/e","3200"
"25.01.2018 18:00 - 25.01.2018 19:00","n/e","0","n/e","3200"
"25.01.2018 19:00 - 25.01.2018 20:00","n/e","0","n/e","3200"
"25.01.2018 20:00 - 25.01.2018 21:00","n/e","0","n/e","3200"
"25.01.2018 21:00 - 25.01.2018 22:00","n/e","0","n/e","3200"
"25.01.2018 22:00 - 25.01.2018 23:00","n/e","0","n/e","3200"
"25.01.2018 23:00 - 26.01.2018 00:00","n/e","0","n/e","2400"
"26.01.2018 00:00 - 26.01.2018 01:00","n/e","0","n/e","2400"
"26.01.2018 01:00 - 26.01.2018 02:00","n/e","0","n/e","2200"
"26.01.2018 02:00 - 26.01.2018 03:00","n/e","0","n/e","2200"
"26.01.2018 03:00 - 26.01.2018 04:00","n/e","0","n/e","2052"
"26.01.2018 04:00 - 26.01.2018 05:00","n/e","0","n/e","2049"
"26.01.2018 05:00 - 26.01.2018 06:00","n/e","0","n/e","2149"
"26.01.2018 06:00 - 26.01.2018 07:00","n/e","164","n/e","513"
"26.01.2018 07:00 - 26.01.2018 08:00","n/e","463","n/e","2947"
"26.01.2018 08:00 - 26.01.2018 09:00","n/e","0","n/e","3200"
"26.01.2018 09:00 - 26.01.2018 10:00","n/e","0","n/e","3200"
"26.01.2018 10:00 - 26.01.2018 11:00","n/e","0","n/e","3200"
"26.01.2018 11:00 - 26.01.2018 12:00","n/e","125","n/e","3200"
"26.01.2018 12:00 - 26.01.2018 13:00","n/e","395","n/e","2896"
"26.01.2018 13:00 - 26.01.2018 14:00","n/e","372","n/e","2108"
"26.01.2018 14:00 - 26.01.2018 15:00","n/e","578","n/e","1125"
"26.01.2018 15:00 - 26.01.2018 16:00","n/e","720","n/e","1471"
"26.01.2018 16:00 - 26.01.2018 17:00","n/e","641","n/e","1413"
"26.01.2018 17:00 - 26.01.2018 18:00","n/e","772","n/e","1890"
"26.01.2018 18:00 - 26.01.2018 19:00","n/e","50","n/e","3174"
"26.01.2018 19:00 - 26.01.2018 20:00","n/e","0","n/e","3300"
"26.01.2018 20:00 - 26.01.2018 21:00","n/e","0","n/e","3300"
"26.01.2018 21:00 - 26.01.2018 22:00","n/e","0","n/e","3300"
"26.01.2018 22:00 - 26.01.2018 23:00","n/e","0","n/e","3300"
"26.01.2018 23:00 - 27.01.2018 00:00","n/e","0","n/e","2400"
"27.01.2018 00:00 - 27.01.2018 01:00","n/e","0","n/e","2500"
"27.01.2018 01:00 - 27.01.2018 02:00","n/e","0","n/e","2500"
"27.01.2018 02:00 - 27.01.2018 03:00","n/e","0","n/e","2500"
"27.01.2018 03:00 - 27.01.2018 04:00","n/e","0","n/e","2500"
"27.01.2018 04:00 - 27.01.2018 05:00","n/e","0","n/e","2500"
"27.01.2018 05:00 - 27.01.2018 06:00","n/e","0","n/e","2500"
"27.01.2018 06:00 - 27.01.2018 07:00","n/e","0","n/e","2500"
"27.01.2018 07:00 - 27.01.2018 08:00","n/e","0","n/e","2500"
"27.01.2018 08:00 - 27.01.2018 09:00","n/e","558","n/e","2984"
"27.01.2018 09:00 - 27.01.2018 10:00","n/e","25","n/e","3250"
"27.01.2018 10:00 - 27.01.2018 11:00","n/e","0","n/e","3250"
"27.01.2018 11:00 - 27.01.2018 12:00","n/e","0","n/e","3250"
"27.01.2018 12:00 - 27.01.2018 13:00","n/e","0","n/e","3250"
"27.01.2018 13:00 - 27.01.2018 14:00","n/e","0","n/e","3250"
"27.01.2018 14:00 - 27.01.2018 15:00","n/e","0","n/e","3250"
"27.01.2018 15:00 - 27.01.2018 16:00","n/e","0","n/e","3250"
"27.01.2018 16:00 - 27.01.2018 17:00","n/e","0","n/e","3250"
"27.01.2018 17:00 - 27.01.2018 18:00","n/e","0","n/e","3250"
"27.01.2018 18:00 - 27.01.2018 19:00","n/e","0","n/e","3250"
"27.01.2018 19:00 - 27.01.2018 20:00","n/e","0","n/e","3250"
"27.01.2018 20:00 - 27.01.2018 21:00","n/e","0","n/e","3250"
"27.01.2018 21:00 - 27.01.2018 22:00","n/e","0","n/e","3250"
"27.01.2018 22:00 - 27.01.2018 23:00","n/e","0","n/e","3250"
"27.01.2018 23:00 - 28.01.2018 00:00","n/e","0","n/e","2500"
"28.01.2018 00:00 - 28.01.2018 01:00","n/e","0","n/e","2500"
"28.01.2018 01:00 - 28.01.2018 02:00","n/e","0","n/e","2500"
"28.01.2018 02:00 - 28.01.2018 03:00","n/e","0","n/e","2500"
"28.01.2018 03:00 - 28.01.2018 04:00","n/e","0","n/e","2500"
"28.01.2018 04:00 - 28.01.2018 05:00","n/e","0","n/e","2500"
"28.01.2018 05:00 - 28.01.2018 06:00","n/e","0","n/e","2500"
"28.01.2018 06:00 - 28.01.2018 07:00","n/e","0","n/e","2500"
"28.01.2018 07:00 - 28.01.2018 08:00","n/e","0","n/e","2500"
"28.01.2018 08:00 - 28.01.2018 09:00","n/e","0","n/e","2500"
"28.01.2018 09:00 - 28.01.2018 10:00","n/e","0","n/e","2500"
"28.01.2018 10:00 - 28.01.2018 11:00","n/e","0","n/e","2500"
"28.01.2018 11:00 - 28.01.2018 12:00","n/e","0","n/e","2500"
"28.01.2018 12:00 - 28.01.2018 13:00","n/e","0","n/e","2500"
"28.01.2018 13:00 - 28.01.2018 14:00","n/e","0","n/e","2500"
"28.01.2018 14:00 - 28.01.2018 15:00","n/e","0","n/e","2500"
"28.01.2018 15:00 - 28.01.2018 16:00","n/e","0","n/e","2500"
"28.01.2018 16:00 - 28.01.2018 17:00","n/e","0","n/e","2500"
"28.01.2018 17:00 - 28.01.2018 18:00","n/e","0","n/e","2500"
"28.01.2018 18:00 - 28.01.2018 19:00","n/e","0","n/e","3250"
"28.01.2018 19:00 - 28.01.2018 20:00","n/e","0","n/e","3250"
"28.01.2018 20:00 - 28.01.2018 21:00","n/e","0","n/e","3250"
"28.01.2018 21:00 - 28.01.2018 22:00","n/e","0","n/e","2500"
"28.01.2018 22:00 - 28.01.2018 23:00","n/e","0","n/e","2500"
"28.01.2018 23:00 - 29.01.2018 00:00","n/e","0","n/e","2500"
"29.01.2018 00:00 - 29.01.2018 01:00","n/e","0","n/e","2500"
"29.01.2018 01:00 - 29.01.2018 02:00","n/e","0","n/e","2500"
"29.01.2018 02:00 - 29.01.2018 03:00","n/e","0","n/e","2500"
"29.01.2018 03:00 - 29.01.2018 04:00","n/e","0","n/e","2500"
"29.01.2018 04:00 - 29.01.2018 05:00","n/e","0","n/e","2500"
"29.01.2018 05:00 - 29.01.2018 06:00","n/e","0","n/e","2500"
"29.01.2018 06:00 - 29.01.2018 07:00","n/e","0","n/e","2500"
"29.01.2018 07:00 - 29.01.2018 08:00","n/e","0","n/e","3250"
"29.01.2018 08:00 - 29.01.2018 09:00","n/e","0","n/e","3250"
"29.01.2018 09:00 - 29.01.2018 10:00","n/e","0","n/e","3250"
"29.01.2018 10:00 - 29.01.2018 11:00","n/e","0","n/e","3250"
"29.01.2018 11:00 - 29.01.2018 12:00","n/e","0","n/e","3250"
"29.01.2018 12:00 - 29.01.2018 13:00","n/e","0","n/e","3250"
"29.01.2018 13:00 - 29.01.2018 14:00","n/e","0","n/e","3250"
"29.01.2018 14:00 - 29.01.2018 15:00","n/e","0","n/e","3250"
"29.01.2018 15:00 - 29.01.2018 16:00","n/e","0","n/e","3250"
"29.01.2018 16:00 - 29.01.2018 17:00","n/e","0","n/e","3250"
"29.01.2018 17:00 - 29.01.2018 18:00","n/e","0","n/e","3250"
"29.01.2018 18:00 - 29.01.2018 19:00","n/e","0","n/e","3250"
"29.01.2018 19:00 - 29.01.2018 20:00","n/e","0","n/e","3250"
"29.01.2018 20:00 - 29.01.2018 21:00","n/e","0","n/e","3250"
"29.01.2018 21:00 - 29.01.2018 22:00","n/e","0","n/e","3250"
"29.01.2018 22:00 - 29.01.2018 23:00","n/e","0","n/e","3250"
"29.01.2018 23:00 - 30.01.2018 00:00","n/e","0","n/e","2500"
"30.01.2018 00:00 - 30.01.2018 01:00","n/e","0","n/e","2500"
"30.01.2018 01:00 - 30.01.2018 02:00","n/e","0","n/e","2500"
"30.01.2018 02:00 - 30.01.2018 03:00","n/e","0","n/e","2500"
"30.01.2018 03:00 - 30.01.2018 04:00","n/e","0","n/e","2500"
"30.01.2018 04:00 - 30.01.2018 05:00","n/e","0","n/e","2500"
"30.01.2018 05:00 - 30.01.2018 06:00","n/e","0","n/e","2500"
"30.01.2018 06:00 - 30.01.2018 07:00","n/e","0","n/e","2500"
"30.01.2018 07:00 - 30.01.2018 08:00","n/e","0","n/e","3250"
"30.01.2018 08:00 - 30.01.2018 09:00","n/e","0","n/e","3250"
"30.01.2018 09:00 - 30.01.2018 10:00","n/e","0","n/e","3250"
"30.01.2018 10:00 - 30.01.2018 11:00","n/e","0","n/e","3250"
"30.01.2018 11:00 - 30.01.2018 12:00","n/e","0","n/e","3250"
"30.01.2018 12:00 - 30.01.2018 13:00","n/e","0","n/e","3250"
"30.01.2018 13:00 - 30.01.2018 14:00","n/e","0","n/e","3250"
