,Tech. 0,Tech. 1,Tech. 2,Tech. 3,Tech. 4,Tech. 5,Tech. 6,Tech. 7
4756,0.5,0.7734259377949727,0.5,0.5,0.1465686551324616,0.020529597254903276,0.9794488497588416,0.08120091646549595
4757,0.5,0.7734259377949727,0.425,0.5,0.13769854637860363,0.021596069839573576,0.9792899491126472,0.08792312740384339
4758,0.44999999999999996,0.7734259377949727,0.35,0.5,0.1725674088930863,0.023729015008914178,0.9799255516974252,0.10136754928053827
4759,0.35,0.7734259377949727,0.25,0.5,0.19643069253911535,0.025595342032087198,0.9802433529898142,0.11363880414999043
4760,0.25,0.7734259377949727,0.25,0.5,0.20922411862641052,0.026661814616757505,0.9805611542822033,0.1173167007242731
4761,0.19999999999999996,0.7734259377949727,0.25,0.5,0.23481097080100088,0.025328723885919623,0.9811967568669815,0.11043609423337117
4762,0.16000000000000003,0.7734259377949727,0.25,0.5,0.29238138819382914,0.023995633155081752,0.9826268626827321,0.10051117337840448
4763,0.16000000000000003,0.7734259377949727,0.275,0.5,0.3507762708233942,0.02292916057041145,0.9840569684984828,0.09480373389474532
4764,0.16000000000000003,0.7734259377949727,0.275,0.5,0.43393354039081294,0.022662542424243877,0.9861226768990117,0.09058625252343781
4765,0.25,0.7734259377949727,0.3,0.5,0.5498988404132061,0.02212930613190872,0.9889828885305131,0.08621037559957581
4766,0.25,0.7734259377949727,0.325,0.5,0.6658641404355996,0.021329451693406002,0.9918431001620146,0.08472041748722416
4767,0.25,0.7734259377949727,0.35,0.5,0.7498458752397549,0.021062833547238428,0.9939088085625433,0.0815177075706049
4768,0.16000000000000003,0.7734259377949727,0.375,0.5,0.7826539056947297,0.020529597254903276,0.9947033117935159,0.07917137355611943
4769,0.19999999999999996,0.7734259377949727,0.35,0.5,0.7690360143706977,0.0202629791087357,0.9943855105011269,0.07698343509418844
4770,0.35,0.7734259377949727,0.3,0.5,0.6778331012861579,0.019996360962568127,0.9921609014544036,0.07682503954163397
4771,0.44999999999999996,0.7734259377949727,0.3,0.5,0.5179152751949683,0.01972974281640055,0.9881883852995405,0.07768141544376776
4772,0.5,0.7734259377949727,0.4,0.5,0.45084929266179197,0.019996360962568127,0.9864404781914007,0.0788545824510105
4773,0.5,0.7734259377949727,0.475,0.5,0.350975279673641,0.0202629791087357,0.9838980678522884,0.08104252091294148
4774,0.5,0.7734259377949727,0.475,0.5,0.28543385681877925,0.020529597254903276,0.9826268626827321,0.08120091646549595
4775,0.5,0.7734259377949727,0.475,0.5,0.22890145946314344,0.020529597254903276,0.9815145581593705,0.07917137355611943
4776,0.5,0.7734259377949727,0.425,0.5,0.1952689637714319,0.014591858040116954,0.9807200549283979,0.07462904219086415
